ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
TWB,111078.0,2008-04-25,2008-05-17,18.98,17.5,-0.078,2008-04-25,0.3,0.6,0.399,2008-05-17,0.0,0.05,0.034,0.365,0.0228,0.4461,51439.87,29.0,50750.0,1058.5,52498.37
CMI,103574.0,2008-04-22,2008-05-17,54.07,47.5,-0.1215,2008-04-22,0.95,1.1,1.0,2008-05-17,0.0,0.05,0.034,0.966,0.0211,0.3508,51439.87,11.0,52250.0,1062.6,52502.47
HNI,105782.0,2008-04-30,2008-05-17,22.19,20.0,-0.0987,2008-04-30,0.05,0.4,0.166,2008-05-17,0.0,0.25,0.168,-0.0020000000000000018,0.0083,0.1913,51439.87,26.0,52000.0,-5.2,51434.670000000006
MGLN,120052.0,2008-04-21,2008-05-17,38.94,35.0,-0.1012,2008-04-21,0.25,0.6,0.366,2008-05-17,0.0,0.1,0.067,0.299,0.0105,0.1556,51439.87,15.0,52500.0,448.5,51888.37
COLM,103190.0,2008-04-23,2008-05-17,42.27,40.0,-0.0537,2008-04-23,1.2,1.5,1.299,2008-05-17,0.0,0.1,0.067,1.232,0.0325,0.6157,51439.87,13.0,52000.0,1601.6,53041.47
AEO,101369.0,2008-04-21,2008-05-17,16.44,15.0,-0.0876,2008-04-21,0.25,0.3,0.267,2008-05-17,0.0,0.05,0.034,0.233,0.0178,0.2767,51439.87,34.0,51000.0,792.2,52232.07
LNCR,106970.0,2008-04-21,2008-05-17,25.45,22.5,-0.1159,2008-04-21,0.2,0.25,0.217,2008-05-17,0.0,0.05,0.034,0.183,0.0096,0.1414,51439.87,23.0,51750.0,420.9,51860.770000000004
SPSX,120812.0,2008-04-21,2008-05-17,30.83,25.0,-0.1891,2008-04-21,0.05,0.2,0.1,2008-05-17,0.0,0.1,0.067,0.033,0.004,0.0568,51439.87,21.0,52500.0,69.3,51509.170000000006
CROX,125567.0,2008-04-21,2008-05-17,10.46,9.0,-0.1396,2008-04-21,0.45,0.5,0.467,2008-05-17,0.0,0.05,0.034,0.43300000000000005,0.0519,1.0149,51439.87,57.0,51300.0,2468.1,53907.97
JOSB,106573.0,2008-04-21,2008-05-17,24.71,22.5,-0.0894,2008-04-21,1.35,1.7,1.466,2008-05-17,0.0,0.05,0.034,1.432,0.0652,1.3978,51439.87,23.0,51750.0,3293.6,54733.47
PPD,109146.0,2008-04-21,2008-05-17,47.55,45.0,-0.0536,2008-04-21,1.15,1.85,1.381,2008-05-17,2.0,2.9,2.603,-1.2220000000000002,0.0307,0.52,51439.87,11.0,49500.0,-1344.2,50095.670000000006
HUM,105833.0,2008-04-21,2008-05-17,43.83,40.0,-0.0874,2008-04-21,1.05,1.15,1.083,2008-05-17,0.0,0.05,0.034,1.049,0.0271,0.4481,51439.87,13.0,52000.0,1363.7,52803.57
BID,110315.0,2008-04-21,2008-05-17,26.56,25.0,-0.0587,2008-04-21,0.9,1.0,0.933,2008-05-17,0.0,0.05,0.034,0.899,0.0373,0.6604,51439.87,21.0,52500.0,1887.9,53327.770000000004
NWY,122016.0,2008-04-21,2008-05-17,5.62,5.0,-0.1103,2008-04-21,0.05,0.25,0.116,2008-05-17,0.0,0.15,0.101,0.015,0.0232,0.3738,51439.87,103.0,51500.0,154.5,51594.37
IUSA,106113.0,2008-04-21,2008-05-17,5.3,5.0,-0.0566,2008-04-21,0.05,0.5,0.199,2008-05-17,0.0,0.15,0.101,0.098,0.0398,0.7167,51439.87,103.0,51500.0,1009.4,52449.270000000004
CRDN,102888.0,2008-04-21,2008-05-17,35.17,32.5,-0.0759,2008-04-21,0.9,1.05,0.95,2008-05-17,0.0,0.05,0.034,0.9159999999999999,0.0292,0.4896,51439.87,16.0,52000.0,1465.6,52905.47
