ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
IGTE,105975.0,2000-09-18,2000-10-21,5.69,5.0,-0.1213,2000-09-18,0.375,0.625,0.458,2000-10-21,0.5,0.75,0.668,-0.21000000000000002,0.0916,1.6016,61046.605499999976,122.0,61000.0,-2562.0,58484.605499999976
OCLR,108394.0,2000-09-18,2000-10-21,11.81,10.0,-0.1533,2000-09-18,0.125,0.375,0.208,2000-10-21,0.0,0.25,0.168,0.03999999999999998,0.0208,0.2518,61046.605499999976,61.0,61000.0,244.0,61290.605499999976
URBN,111512.0,2000-09-18,2000-10-21,10.75,10.0,-0.0698,2000-09-18,0.4375,0.6875,0.52,2000-10-21,1.75,2.125,2.001,-1.4809999999999999,0.052,0.7385,61046.605499999976,61.0,61000.0,-9034.1,52012.50549999998
MAIR,107462.0,2000-09-18,2000-10-21,10.59,10.0,-0.0557,2000-09-18,0.25,0.5,0.333,2000-10-21,0.0,0.25,0.168,0.165,0.0333,0.4295,61046.605499999976,61.0,61000.0,1006.5,62053.105499999976
GTK,105441.0,2000-09-22,2000-10-21,16.38,15.0,-0.0842,2000-09-22,0.125,0.375,0.208,2000-10-21,0.0,0.25,0.168,0.03999999999999998,0.0139,0.1869,61046.605499999976,41.0,61500.0,164.0,61210.605499999976
CTX,102845.0,2000-09-18,2000-10-21,29.81,25.0,-0.1614,2000-09-18,0.1875,0.4375,0.27,2000-10-21,0.0,0.25,0.168,0.10200000000000001,0.0108,0.1243,61046.605499999976,24.0,60000.0,244.8,61291.40549999998
KSWS,106601.0,2000-09-18,2000-10-21,22.19,20.0,-0.0987,2000-09-18,0.5625,0.8125,0.645,2000-10-21,0.0,0.25,0.168,0.477,0.0323,0.4145,61046.605499999976,31.0,62000.0,1478.7,62525.30549999997
GRA,105351.0,2000-09-21,2000-10-21,7.16,5.0,-0.3017,2000-09-21,0.0625,0.3125,0.145,2000-10-21,0.75,1.0,0.917,-0.772,0.029,0.4092,61046.605499999976,122.0,61000.0,-9418.4,51628.205499999975
NAV,107975.0,2000-09-18,2000-10-21,33.75,30.0,-0.1111,2000-09-18,0.8125,1.0,0.874,2000-10-21,0.0,0.0625,0.042,0.832,0.0291,0.3674,61046.605499999976,20.0,60000.0,1664.0,62710.605499999976
DLX,103772.0,2000-09-18,2000-10-21,21.03,20.0,-0.049,2000-09-18,0.5,0.625,0.541,2000-10-21,0.0625,0.3125,0.23,0.31100000000000005,0.0271,0.3387,61046.605499999976,31.0,62000.0,964.1,62010.705499999975
ALK,101189.0,2000-09-25,2000-10-21,24.19,22.5,-0.0699,2000-09-25,0.125,0.3125,0.187,2000-10-21,1.625,1.875,1.792,-1.605,0.0083,0.1213,61046.605499999976,27.0,60750.0,-4333.5,56713.105499999976
