ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
BKE,102395.0,2001-11-19,2001-12-22,18.85,17.5,-0.0716,2001-11-19,0.15,0.4,0.233,2001-12-22,0.0,0.05,0.034,0.199,0.0133,0.155,57527.840000000004,33.0,57750.0,656.7,58184.54
KEM,106644.0,2001-11-21,2001-12-22,16.61,15.0,-0.0969,2001-11-21,0.2,0.4,0.266,2001-12-22,0.0,0.25,0.168,0.098,0.0177,0.226,57527.840000000004,38.0,57000.0,372.4,57900.240000000005
TWMC,111138.0,2001-11-19,2001-12-22,8.49,7.5,-0.1166,2001-11-19,0.05,0.3,0.133,2001-12-22,0.0,0.25,0.168,-0.035,0.0177,0.2109,57527.840000000004,77.0,57750.0,-269.5,57258.340000000004
AVX,100960.0,2001-11-19,2001-12-22,20.26,17.5,-0.1362,2001-11-19,0.25,0.4,0.299,2001-12-22,0.0,0.25,0.168,0.13099999999999998,0.0171,0.2032,57527.840000000004,33.0,57750.0,432.3,57960.14000000001
RCII,109575.0,2001-11-19,2001-12-22,29.33,25.0,-0.1476,2001-11-19,0.15,0.4,0.233,2001-12-22,0.0,0.05,0.034,0.199,0.0093,0.1063,57527.840000000004,23.0,57500.0,457.7,57985.54
WLP,111951.0,2001-11-19,2001-12-22,114.37,105.0,-0.0819,2001-11-19,0.85,0.9,0.867,2001-12-22,0.0,0.2,0.134,0.733,0.0083,0.0944,57527.840000000004,5.0,52500.0,366.5,57894.340000000004
ESIO,104226.0,2001-11-19,2001-12-22,28.31,25.0,-0.1169,2001-11-19,0.5,0.75,0.583,2001-12-22,0.0,0.25,0.168,0.4149999999999999,0.0233,0.2857,57527.840000000004,23.0,57500.0,954.5,58482.340000000004
JLG,106508.0,2001-11-19,2001-12-22,10.57,10.0,-0.0539,2001-11-19,0.2,0.25,0.217,2001-12-22,0.0,0.25,0.168,0.04899999999999999,0.0217,0.2639,57527.840000000004,58.0,58000.0,284.2,57812.04
TOPP,111083.0,2001-11-19,2001-12-22,11.05,10.0,-0.095,2001-11-19,0.1,0.3,0.166,2001-12-22,0.0,0.05,0.034,0.132,0.0166,0.1967,57527.840000000004,58.0,58000.0,765.6,58293.44
PMRY,109098.0,2001-11-19,2001-12-22,14.43,12.5,-0.1337,2001-11-19,0.25,0.5,0.333,2001-12-22,0.0,0.25,0.168,0.165,0.0266,0.3316,57527.840000000004,46.0,57500.0,759.0,58286.840000000004
DAKT,103667.0,2001-11-19,2001-12-22,8.52,7.5,-0.1197,2001-11-19,0.2,0.45,0.283,2001-12-22,0.0,0.25,0.168,0.11499999999999996,0.0377,0.4974,57527.840000000004,77.0,57750.0,885.5,58413.340000000004
AMSY,101405.0,2001-11-19,2001-12-22,15.14,12.5,-0.1744,2001-11-19,0.2,0.35,0.249,2001-12-22,0.0,0.2,0.134,0.11499999999999999,0.0199,0.2398,57527.840000000004,46.0,57500.0,529.0,58056.840000000004
DY,103995.0,2001-11-19,2001-12-22,14.29,12.5,-0.1253,2001-11-19,0.25,0.5,0.333,2001-12-22,0.0,0.05,0.034,0.29900000000000004,0.0266,0.3316,57527.840000000004,46.0,57500.0,1375.4,58903.240000000005
NUHC,108255.0,2001-11-19,2001-12-22,9.7,7.5,-0.2268,2001-11-19,0.05,0.2,0.1,2001-12-22,0.0,0.15,0.101,-0.0010000000000000009,0.0133,0.155,57527.840000000004,77.0,57750.0,-7.7,57520.14000000001
FORR,104952.0,2001-11-19,2001-12-22,17.38,15.0,-0.1369,2001-11-19,0.2,0.6,0.332,2001-12-22,0.0,0.4,0.268,0.064,0.0221,0.2693,57527.840000000004,38.0,57000.0,243.2,57771.04
HRB,102244.0,2001-11-19,2001-12-22,37.52,35.0,-0.0672,2001-11-19,0.75,0.95,0.816,2001-12-22,0.0,0.05,0.034,0.7819999999999999,0.0233,0.2857,57527.840000000004,16.0,56000.0,1251.2,58779.04
OHP,108577.0,2001-11-19,2001-12-22,27.41,25.0,-0.0879,2001-11-19,0.3,0.4,0.333,2001-12-22,0.0,0.05,0.034,0.29900000000000004,0.0133,0.155,57527.840000000004,23.0,57500.0,687.7,58215.54
SHOO,107149.0,2001-11-19,2001-12-22,11.69,10.0,-0.1446,2001-11-19,0.1,0.35,0.182,2001-12-22,0.0,0.25,0.168,0.013999999999999985,0.0182,0.2175,57527.840000000004,58.0,58000.0,81.2,57609.04
