ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
C,5191.0,1996-10-21,1996-11-16,33.13,30.0,-0.0945,1996-10-21,0.125,0.3125,0.187,1996-11-16,0.0625,0.1875,0.146,0.04100000000000001,0.0062,0.0893,52031.62150000001,17.0,51000.0,69.7,52101.321500000005
ARW,101675.0,1996-10-21,1996-11-16,44.63,40.0,-0.1037,1996-10-21,0.3125,0.5,0.374,1996-11-16,0.125,0.3125,0.251,0.123,0.0094,0.1383,52031.62150000001,13.0,52000.0,159.9,52191.52150000001
TNCR,7750.0,1996-10-21,1996-11-16,18.88,17.5,-0.0731,1996-10-21,0.625,0.875,0.708,1996-11-16,0.1875,0.4375,0.355,0.353,0.0405,0.7328,52031.62150000001,30.0,52500.0,1059.0,53090.62150000001
MAIR,107462.0,1996-10-23,1996-11-16,10.88,10.0,-0.0809,1996-10-23,0.0625,0.3125,0.145,1996-11-16,0.0,0.25,0.168,-0.02300000000000002,0.0145,0.241,52031.62150000001,52.0,52000.0,-119.6,51912.02150000001
MU,107544.0,1996-10-29,1996-11-16,26.81,25.0,-0.0675,1996-10-29,0.9375,1.0,0.958,1996-11-16,0.0,0.0625,0.042,0.9159999999999999,0.0383,1.1206,52031.62150000001,21.0,52500.0,1923.6,53955.22150000001
AMAT,101610.0,1996-10-24,1996-11-16,26.94,25.0,-0.072,1996-10-24,0.375,0.5,0.416,1996-11-16,0.0,0.1875,0.126,0.29,0.0166,0.2939,52031.62150000001,21.0,52500.0,609.0,52640.62150000001
FSII,104563.0,1996-10-29,1996-11-16,10.44,10.0,-0.0421,1996-10-29,0.125,0.375,0.208,1996-11-16,0.0,0.25,0.168,0.03999999999999998,0.0208,0.5094,52031.62150000001,52.0,52000.0,208.0,52239.62150000001
IDTI,106190.0,1996-10-21,1996-11-16,8.94,7.5,-0.1611,1996-10-21,0.0625,0.1875,0.104,1996-11-16,0.125,0.25,0.209,-0.105,0.0139,0.2106,52031.62150000001,69.0,51750.0,-724.5,51307.12150000001
ALRN,5028.0,1996-10-21,1996-11-16,14.88,12.5,-0.1599,1996-10-21,0.0625,0.3125,0.145,1996-11-16,0.0,0.25,0.168,-0.02300000000000002,0.0116,0.1731,52031.62150000001,42.0,52500.0,-96.6,51935.02150000001
VAR,111628.0,1996-10-21,1996-11-16,45.88,40.0,-0.1282,1996-10-21,0.3125,0.5625,0.395,1996-11-16,0.25,0.5,0.418,-0.022999999999999965,0.0099,0.1461,52031.62150000001,13.0,52000.0,-29.9,52001.72150000001
TER,110952.0,1996-10-21,1996-11-16,16.88,15.0,-0.1114,1996-10-21,0.125,0.375,0.208,1996-11-16,0.0,0.25,0.168,0.03999999999999998,0.0139,0.2106,52031.62150000001,35.0,52500.0,140.0,52171.62150000001
LRCX,106808.0,1996-10-21,1996-11-16,25.56,22.5,-0.1197,1996-10-21,0.3125,0.5,0.374,1996-11-16,0.25,0.5,0.418,-0.043999999999999984,0.0166,0.256,52031.62150000001,23.0,51750.0,-101.2,51930.42150000001
NVLS,108266.0,1996-10-30,1996-11-16,40.0,40.0,0.0,1996-10-30,2.0,2.375,2.124,1996-11-16,0.0,0.125,0.084,2.04,0.0531,1.9911,52031.62150000001,13.0,52000.0,2652.0,54683.62150000001
