ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
KOMG,115938.0,2007-01-24,2007-02-17,36.44,30.0,-0.1767,2007-01-24,0.15,0.25,0.183,2007-02-17,0.0,0.05,0.034,0.149,0.0061,0.0955,56652.88,19.0,57000.0,283.1,56935.979999999996
CMI,103574.0,2007-01-22,2007-02-17,119.36,105.0,-0.1203,2007-01-22,0.35,0.45,0.383,2007-02-17,0.0,0.05,0.034,0.349,0.0036,0.051,56652.88,5.0,52500.0,174.5,56827.38
RES,109423.0,2007-01-22,2007-02-17,16.84,15.0,-0.1093,2007-01-22,0.15,0.25,0.183,2007-02-17,0.0,0.15,0.101,0.08199999999999999,0.0122,0.1828,56652.88,38.0,57000.0,311.6,56964.479999999996
TOL,111071.0,2007-01-22,2007-02-17,32.35,30.0,-0.0726,2007-01-22,0.2,0.3,0.233,2007-02-17,0.0,0.05,0.034,0.199,0.0078,0.1136,56652.88,19.0,57000.0,378.1,57030.979999999996
GBX,105402.0,2007-01-23,2007-02-17,27.13,25.0,-0.0785,2007-01-23,0.1,0.4,0.199,2007-02-17,0.0,0.1,0.067,0.132,0.008,0.1216,56652.88,23.0,57500.0,303.6,56956.479999999996
BZH,102064.0,2007-01-22,2007-02-17,44.98,40.0,-0.1107,2007-01-22,0.25,0.35,0.283,2007-02-17,0.0,0.05,0.034,0.24899999999999997,0.0071,0.1029,56652.88,14.0,56000.0,348.6,57001.479999999996
OVTI,108441.0,2007-01-22,2007-02-17,11.52,10.0,-0.1319,2007-01-22,0.15,0.2,0.167,2007-02-17,0.0,0.05,0.034,0.133,0.0167,0.2577,56652.88,57.0,57000.0,758.1,57410.979999999996
NSM,107951.0,2007-01-22,2007-02-17,21.93,20.0,-0.088,2007-01-22,0.1,0.2,0.133,2007-02-17,0.0,0.05,0.034,0.099,0.0067,0.0969,56652.88,28.0,56000.0,277.2,56930.079999999994
PPD,109146.0,2007-01-22,2007-02-17,38.56,35.0,-0.0923,2007-01-22,0.05,0.55,0.215,2007-02-17,0.0,0.05,0.034,0.181,0.0061,0.0879,56652.88,16.0,56000.0,289.6,56942.479999999996
MDC,107084.0,2007-01-22,2007-02-17,56.45,50.0,-0.1143,2007-01-22,0.2,0.3,0.233,2007-02-17,0.0,0.05,0.034,0.199,0.0047,0.0671,56652.88,11.0,55000.0,218.9,56871.78
VPHM,111756.0,2007-01-22,2007-02-17,14.9,12.5,-0.1611,2007-01-22,0.05,0.15,0.083,2007-02-17,0.0,0.05,0.034,0.049,0.0066,0.0954,56652.88,45.0,56250.0,220.5,56873.38
LSS,107032.0,2007-01-29,2007-02-17,45.7,40.0,-0.1247,2007-01-29,0.25,0.35,0.283,2007-02-17,0.0,0.05,0.034,0.24899999999999997,0.0071,0.1435,56652.88,14.0,56000.0,348.6,57001.479999999996
EAT,102347.0,2007-01-24,2007-02-17,31.7,30.0,-0.0536,2007-01-24,0.1,0.2,0.133,2007-02-17,0.0,0.05,0.034,0.099,0.0044,0.0681,56652.88,19.0,57000.0,188.1,56840.979999999996
CRDN,102888.0,2007-01-22,2007-02-17,52.81,50.0,-0.0532,2007-01-22,1.05,1.15,1.083,2007-02-17,0.0,0.05,0.034,1.049,0.0217,0.3461,56652.88,11.0,55000.0,1153.9,57806.78
CI,102525.0,2007-01-31,2007-02-17,132.19,120.0,-0.0922,2007-01-31,0.3,0.35,0.317,2007-02-17,0.0,0.05,0.034,0.28300000000000003,0.0026,0.0565,56652.88,5.0,60000.0,141.5,56794.38
DHI,103651.0,2007-01-22,2007-02-17,27.23,25.0,-0.0819,2007-01-22,0.25,0.35,0.283,2007-02-17,0.0,0.05,0.034,0.24899999999999997,0.0113,0.1683,56652.88,23.0,57500.0,572.7,57225.579999999994
VCI,111555.0,2007-01-22,2007-02-17,13.96,12.5,-0.1046,2007-01-22,0.05,0.15,0.083,2007-02-17,0.0,0.05,0.034,0.049,0.0066,0.0954,56652.88,45.0,56250.0,220.5,56873.38
MLI,107758.0,2007-01-22,2007-02-17,30.84,30.0,-0.0272,2007-01-22,0.7,0.75,0.716,2007-02-17,0.0,0.05,0.034,0.6819999999999999,0.0239,0.3868,56652.88,19.0,57000.0,1295.8,57948.68
BDK,102210.0,2007-01-22,2007-02-17,82.83,75.0,-0.0945,2007-01-22,0.25,0.35,0.283,2007-02-17,0.0,0.05,0.034,0.24899999999999997,0.0038,0.0539,56652.88,8.0,60000.0,199.2,56852.079999999994
MTH,107452.0,2007-01-22,2007-02-17,45.28,40.0,-0.1166,2007-01-22,0.3,0.4,0.333,2007-02-17,0.0,0.05,0.034,0.29900000000000004,0.0083,0.1213,56652.88,14.0,56000.0,418.6,57071.479999999996
UNTD,108069.0,2007-01-22,2007-02-17,13.55,12.5,-0.0775,2007-01-22,0.15,0.25,0.183,2007-02-17,0.0,0.05,0.034,0.149,0.0146,0.2222,56652.88,45.0,56250.0,670.5,57323.38
PHM,109297.0,2007-01-22,2007-02-17,33.76,30.0,-0.1114,2007-01-22,0.15,0.2,0.167,2007-02-17,0.0,0.05,0.034,0.133,0.0056,0.0804,56652.88,19.0,57000.0,252.7,56905.579999999994
LMS,106812.0,2007-01-22,2007-02-17,24.7,22.5,-0.0891,2007-01-22,0.25,0.35,0.283,2007-02-17,0.0,0.1,0.067,0.21599999999999997,0.0126,0.1893,56652.88,25.0,56250.0,540.0,57192.88
PTEN,108794.0,2007-01-23,2007-02-17,24.12,22.5,-0.0672,2007-01-23,0.25,0.3,0.267,2007-02-17,0.0,0.05,0.034,0.233,0.0119,0.1857,56652.88,25.0,56250.0,582.5,57235.38
PCAR,108670.0,2007-01-29,2007-02-17,65.38,60.0,-0.0823,2007-01-29,0.25,0.35,0.283,2007-02-17,0.0,0.1,0.067,0.21599999999999997,0.0047,0.0929,56652.88,9.0,54000.0,194.4,56847.28
MOH,117400.0,2007-01-22,2007-02-17,31.65,30.0,-0.0521,2007-01-22,0.6,1.05,0.749,2007-02-17,0.0,0.05,0.034,0.715,0.025,0.4076,56652.88,19.0,57000.0,1358.5,58011.38
BJS,101886.0,2007-01-22,2007-02-17,26.79,25.0,-0.0668,2007-01-22,0.45,0.5,0.467,2007-02-17,0.0,0.05,0.034,0.43300000000000005,0.0187,0.2924,56652.88,23.0,57500.0,995.9,57648.78
CECO,102736.0,2007-01-22,2007-02-17,27.38,25.0,-0.0869,2007-01-22,0.5,0.55,0.517,2007-02-17,0.0,0.05,0.034,0.483,0.0207,0.328,56652.88,23.0,57500.0,1110.9,57763.78
