ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
CI,102525.0,2003-03-24,2003-04-19,45.12,40.0,-0.1135,2003-03-24,0.4,0.45,0.417,2003-04-19,0.0,0.05,0.034,0.383,0.0104,0.154,61804.2365,15.0,60000.0,574.5,62378.7365
BBOX,102211.0,2003-03-25,2003-04-19,30.07,25.0,-0.1686,2003-03-25,0.3,0.5,0.366,2003-04-19,0.0,0.1,0.067,0.299,0.0146,0.2321,61804.2365,25.0,62500.0,747.5,62551.7365
PLCE,102979.0,2003-03-24,2003-04-19,9.13,7.5,-0.1785,2003-03-24,0.1,0.25,0.15,2003-04-19,0.0,0.05,0.034,0.11599999999999999,0.02,0.3155,61804.2365,82.0,61500.0,951.2,62755.436499999996
AMRI,101193.0,2003-03-24,2003-04-19,14.33,12.5,-0.1277,2003-03-24,0.1,0.35,0.182,2003-04-19,0.0,0.25,0.168,0.013999999999999985,0.0146,0.2222,61804.2365,49.0,61250.0,68.6,61872.8365
PPD,109146.0,2003-03-24,2003-04-19,18.25,15.0,-0.1781,2003-03-24,0.2,0.3,0.233,2003-04-19,0.0,0.05,0.034,0.199,0.0155,0.2373,61804.2365,41.0,61500.0,815.9,62620.1365
WLP,111951.0,2003-03-24,2003-04-19,72.39,65.0,-0.1021,2003-03-24,0.45,0.55,0.483,2003-04-19,0.0,0.05,0.034,0.44899999999999995,0.0074,0.1075,61804.2365,10.0,65000.0,449.0,62253.2365
MDC,107084.0,2003-03-24,2003-04-19,39.56,35.0,-0.1153,2003-03-24,0.35,0.4,0.366,2003-04-19,0.0,0.15,0.101,0.265,0.0105,0.1556,61804.2365,18.0,63000.0,477.0,62281.2365
WGO,112069.0,2003-03-24,2003-04-19,26.88,25.0,-0.0699,2003-03-24,0.8,0.9,0.833,2003-04-19,0.0,0.05,0.034,0.7989999999999999,0.0333,0.5739,61804.2365,25.0,62500.0,1997.5,63801.7365
ELBO,104238.0,2003-03-24,2003-04-19,16.28,15.0,-0.0786,2003-03-24,0.45,0.55,0.483,2003-04-19,0.0,0.05,0.034,0.44899999999999995,0.0322,0.5509,61804.2365,41.0,61500.0,1840.9,63645.1365
SKX,110215.0,2003-03-24,2003-04-19,6.43,5.0,-0.2224,2003-03-24,0.15,0.25,0.183,2003-04-19,0.0,0.15,0.101,0.08199999999999999,0.0366,0.645,61804.2365,124.0,62000.0,1016.8,62821.0365
CE,103325.0,2003-03-31,2003-04-19,9.42,7.5,-0.2038,2003-03-31,0.05,0.15,0.083,2003-04-19,0.0,0.05,0.034,0.049,0.0111,0.2326,61804.2365,82.0,61500.0,401.8,62206.0365
RHT,109642.0,2003-03-24,2003-04-19,13.09,11.625,-0.1119,2003-03-24,0.1,0.25,0.15,2003-04-19,0.0,0.25,0.168,-0.018000000000000016,0.0129,0.1942,61804.2365,53.0,61612.5,-95.4,61708.8365
EDS,104232.0,2003-03-24,2003-04-19,17.71,15.0,-0.153,2003-03-24,0.15,0.2,0.167,2003-04-19,0.0,0.05,0.034,0.133,0.0111,0.1651,61804.2365,41.0,61500.0,545.3,62349.5365
NVDA,108321.0,2003-03-24,2003-04-19,13.75,12.5,-0.0909,2003-03-24,0.5,0.55,0.517,2003-04-19,0.0,0.05,0.034,0.483,0.0414,0.7536,61804.2365,49.0,61250.0,2366.7,64170.936499999996
RYL,109754.0,2003-03-24,2003-04-19,43.19,40.0,-0.0739,2003-03-24,0.7,0.85,0.75,2003-04-19,0.0,0.05,0.034,0.716,0.0187,0.2924,61804.2365,15.0,60000.0,1074.0,62878.2365
SFA,109970.0,2003-03-24,2003-04-19,13.23,12.5,-0.0552,2003-03-24,0.3,0.4,0.333,2003-04-19,0.0,0.1,0.067,0.266,0.0266,0.4383,61804.2365,49.0,61250.0,1303.4,63107.6365
MGAM,107768.0,2003-03-24,2003-04-19,21.02,17.5,-0.1675,2003-03-24,0.3,0.45,0.35,2003-04-19,0.0,0.05,0.034,0.31599999999999995,0.02,0.3155,61804.2365,35.0,61250.0,1106.0,62910.2365
SHOO,107149.0,2003-03-24,2003-04-19,15.52,15.0,-0.0335,2003-03-24,0.3,0.55,0.383,2003-04-19,0.0,0.25,0.168,0.215,0.0255,0.4172,61804.2365,41.0,61500.0,881.5,62685.7365
