ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
GT,105340.0,1997-10-20,1997-11-22,68.22,60.0,-0.1205,1997-10-20,0.3125,0.5625,0.395,1997-11-22,0.0,0.25,0.168,0.227,0.0066,0.0744,55185.393500000006,9.0,54000.0,204.3,55389.69350000001
SDW,5858.0,1997-10-20,1997-11-22,54.75,50.0,-0.0868,1997-10-20,0.375,0.625,0.458,1997-11-22,0.0,0.25,0.168,0.29000000000000004,0.0092,0.1051,55185.393500000006,11.0,55000.0,319.0,55504.393500000006
STAR,107031.0,1997-10-24,1997-11-22,23.06,20.0,-0.1327,1997-10-24,0.0625,0.25,0.124,1997-11-22,1.625,1.875,1.792,-1.6680000000000001,0.0062,0.0797,55185.393500000006,28.0,56000.0,-4670.4,50514.993500000004
GR,105338.0,1997-10-20,1997-11-22,45.59,40.0,-0.1226,1997-10-20,0.1875,0.375,0.249,1997-11-22,0.0,0.25,0.168,0.08099999999999999,0.0062,0.0698,55185.393500000006,14.0,56000.0,113.4,55298.79350000001
INTC,106203.0,1997-10-21,1997-11-22,85.41,75.0,-0.1219,1997-10-21,0.375,0.5,0.416,1997-11-22,0.0,0.0625,0.042,0.374,0.0055,0.0636,55185.393500000006,7.0,52500.0,261.8,55447.19350000001
ARW,101675.0,1997-10-20,1997-11-22,28.44,25.0,-0.121,1997-10-20,0.25,0.375,0.291,1997-11-22,0.0,0.125,0.084,0.20699999999999996,0.0116,0.1341,55185.393500000006,22.0,55000.0,455.4,55640.79350000001
HNH,5440.0,1997-10-20,1997-11-22,26.81,25.0,-0.0675,1997-10-20,0.375,0.5,0.416,1997-11-22,1.6875,1.9375,1.855,-1.439,0.0166,0.1967,55185.393500000006,22.0,55000.0,-3165.8,52019.5935
PKE,108761.0,1997-10-20,1997-11-22,27.69,25.0,-0.0971,1997-10-20,0.375,0.625,0.458,1997-11-22,0.0,0.25,0.168,0.29000000000000004,0.0183,0.2188,55185.393500000006,22.0,55000.0,638.0,55823.393500000006
SUP,110642.0,1997-10-20,1997-11-22,27.13,25.0,-0.0785,1997-10-20,0.125,0.3125,0.187,1997-11-22,0.0,0.25,0.168,0.01899999999999999,0.0075,0.0849,55185.393500000006,22.0,55000.0,41.8,55227.19350000001
SEG,5828.0,1997-10-21,1997-11-22,31.94,30.0,-0.0607,1997-10-21,0.9375,1.0625,0.979,1997-11-22,6.75,7.0,6.918,-5.939,0.0326,0.4346,55185.393500000006,18.0,54000.0,-10690.2,44495.19350000001
SCI,109780.0,1997-10-20,1997-11-22,46.5,40.0,-0.1398,1997-10-20,0.8125,1.0,0.874,1997-11-22,0.0,0.25,0.168,0.706,0.0219,0.2666,55185.393500000006,14.0,56000.0,988.4,56173.79350000001
XICO,112183.0,1997-10-20,1997-11-22,6.34,5.0,-0.2114,1997-10-20,0.0625,0.3125,0.145,1997-11-22,0.0625,0.3125,0.23,-0.08500000000000002,0.029,0.366,55185.393500000006,110.0,55000.0,-935.0,54250.393500000006
LQI,5538.0,1997-10-20,1997-11-22,18.69,17.5,-0.0637,1997-10-20,0.375,0.5,0.416,1997-11-22,0.0,0.0625,0.042,0.374,0.0238,0.2925,55185.393500000006,32.0,56000.0,1196.8,56382.19350000001
ALRN,5028.0,1997-10-20,1997-11-22,15.25,15.0,-0.0164,1997-10-20,0.8125,1.0625,0.895,1997-11-22,0.0,0.25,0.168,0.727,0.0597,0.8824,55185.393500000006,37.0,55500.0,2689.9,57875.29350000001
TXI,110971.0,1997-10-20,1997-11-22,44.75,40.0,-0.1061,1997-10-20,0.1875,0.4375,0.27,1997-11-22,0.0,0.25,0.168,0.10200000000000001,0.0068,0.0767,55185.393500000006,14.0,56000.0,142.8,55328.19350000001
CPQ,103282.0,1997-10-20,1997-11-22,71.03,65.0,-0.0849,1997-10-20,1.625,1.75,1.666,1997-11-22,1.375,1.625,1.543,0.123,0.0256,0.3175,55185.393500000006,8.0,52000.0,98.4,55283.79350000001
PH,108768.0,1997-10-20,1997-11-22,47.91,43.375,-0.0947,1997-10-20,0.25,0.5,0.333,1997-11-22,0.0,0.125,0.084,0.249,0.0077,0.0873,55185.393500000006,13.0,56387.5,323.7,55509.0935
BTH,102261.0,1997-10-20,1997-11-22,25.0,22.5,-0.1,1997-10-20,0.375,0.5625,0.437,1997-11-22,0.0,0.1875,0.126,0.311,0.0194,0.2332,55185.393500000006,25.0,56250.0,777.5,55962.893500000006
NWK,108054.0,1997-10-20,1997-11-22,18.66,17.5,-0.0622,1997-10-20,0.6875,0.9375,0.77,1997-11-22,2.0625,2.4375,2.314,-1.544,0.044,0.5996,55185.393500000006,32.0,56000.0,-4940.8,50244.5935
