ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
DO,103821.0,2010-06-21,2010-07-17,64.59,60.0,-0.0711,2010-06-21,0.95,1.05,0.983,2010-07-17,0.0,0.05,0.034,0.949,0.0164,0.2526,55311.35,9.0,54000.0,854.1,56165.45
WDC,111987.0,2010-06-22,2010-07-17,33.93,31.0,-0.0864,2010-06-22,0.59,0.62,0.6,2010-07-17,0.04,0.06,0.053,0.5469999999999999,0.0194,0.3188,55311.35,18.0,55800.0,984.6,56295.95
AET,112507.0,2010-06-21,2010-07-17,30.38,27.0,-0.1113,2010-06-21,0.18,0.21,0.19,2010-07-17,0.0,0.01,0.007,0.183,0.007,0.1014,55311.35,20.0,54000.0,366.0,55677.35
FLR,112487.0,2010-06-21,2010-07-17,46.84,40.0,-0.146,2010-06-21,0.15,0.25,0.183,2010-07-17,0.0,0.05,0.034,0.149,0.0046,0.0656,55311.35,14.0,56000.0,208.6,55519.95
AMED,101321.0,2010-06-21,2010-07-17,46.78,40.0,-0.1449,2010-06-21,0.45,0.54,0.48,2010-07-17,13.75,14.05,13.951,-13.471,0.012,0.1796,55311.35,14.0,56000.0,-18859.4,36451.95
AZZ,100964.0,2010-06-21,2010-07-17,39.47,35.0,-0.1133,2010-06-21,0.4,0.65,0.483,2010-07-17,0.0,0.1,0.067,0.416,0.0138,0.209,55311.35,16.0,56000.0,665.6,55976.95
NEU,104457.0,2010-06-21,2010-07-17,104.0,95.0,-0.0865,2010-06-21,1.7,1.95,1.782,2010-07-17,0.0,0.1,0.067,1.715,0.0188,0.2942,55311.35,6.0,57000.0,1029.0,56340.35
IDCC,106244.0,2010-06-21,2010-07-17,25.85,23.0,-0.1103,2010-06-21,0.1,0.25,0.15,2010-07-17,0.0,0.1,0.067,0.08299999999999999,0.0065,0.0939,55311.35,24.0,55200.0,199.2,55510.549999999996
APOG,101587.0,2010-06-29,2010-07-17,11.16,10.0,-0.1039,2010-06-29,0.05,0.25,0.116,2010-07-17,0.0,0.1,0.067,0.049,0.0116,0.2594,55311.35,55.0,55000.0,269.5,55580.85
PPD,109146.0,2010-06-21,2010-07-17,48.19,45.0,-0.0662,2010-06-21,1.3,1.7,1.432,2010-07-17,0.0,0.15,0.101,1.331,0.0318,0.5426,55311.35,12.0,54000.0,1597.2,56908.549999999996
