ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
USG,111318.0,2005-11-21,2005-12-17,62.76,55.0,-0.1236,2005-11-21,0.25,0.35,0.283,2005-12-17,0.0,0.05,0.034,0.24899999999999997,0.0051,0.073,70594.58,13.0,71500.0,323.7,70918.28
RYL,109754.0,2005-11-21,2005-12-17,72.64,65.0,-0.1052,2005-11-21,0.4,0.45,0.417,2005-12-17,0.0,0.05,0.034,0.383,0.0064,0.0924,70594.58,11.0,71500.0,421.3,71015.88
CMI,103574.0,2005-11-21,2005-12-17,87.5,80.0,-0.0857,2005-11-21,0.3,0.45,0.35,2005-12-17,0.0,0.05,0.034,0.31599999999999995,0.0044,0.0627,70594.58,9.0,72000.0,284.4,70878.98
AZO,101806.0,2005-11-21,2005-12-17,88.52,80.0,-0.0962,2005-11-21,0.5,0.6,0.533,2005-12-17,0.0,0.05,0.034,0.499,0.0067,0.0969,70594.58,9.0,72000.0,449.1,71043.68000000001
TOL,111071.0,2005-11-21,2005-12-17,34.49,30.0,-0.1302,2005-11-21,0.35,0.4,0.366,2005-12-17,0.0,0.05,0.034,0.33199999999999996,0.0122,0.1828,70594.58,24.0,72000.0,796.8,71391.38
BZH,102064.0,2005-11-21,2005-12-17,69.06,60.0,-0.1312,2005-11-21,0.5,0.6,0.533,2005-12-17,0.0,0.05,0.034,0.499,0.0089,0.1305,70594.58,12.0,72000.0,598.8,71193.38
OVTI,108441.0,2005-11-21,2005-12-17,16.55,15.0,-0.0937,2005-11-21,0.45,0.5,0.467,2005-12-17,0.0,0.05,0.034,0.43300000000000005,0.0311,0.5281,70594.58,47.0,70500.0,2035.1,72629.68000000001
TTWO,110786.0,2005-11-21,2005-12-17,18.37,15.0,-0.1835,2005-11-21,0.1,0.15,0.117,2005-12-17,0.0,0.05,0.034,0.083,0.0078,0.1136,70594.58,47.0,70500.0,390.1,70984.68000000001
PETC,114016.0,2005-11-21,2005-12-17,23.09,20.0,-0.1338,2005-11-21,0.1,0.3,0.166,2005-12-17,0.0,0.05,0.034,0.132,0.0083,0.1213,70594.58,35.0,70000.0,462.0,71056.58
MDC,107084.0,2005-11-21,2005-12-17,69.31,60.0,-0.1343,2005-11-21,0.25,0.3,0.267,2005-12-17,0.0,0.05,0.034,0.233,0.0044,0.0627,70594.58,12.0,72000.0,279.6,70874.18000000001
DLTR,103908.0,2005-11-21,2005-12-17,23.42,20.0,-0.146,2005-11-21,0.05,0.2,0.1,2005-12-17,0.0,0.35,0.234,-0.134,0.005,0.0715,70594.58,35.0,70000.0,-469.0,70125.58
IIIN,106168.0,2005-11-21,2005-12-17,15.81,15.0,-0.0512,2005-11-21,0.3,0.8,0.465,2005-12-17,0.0,0.5,0.335,0.13,0.031,0.5261,70594.58,47.0,70500.0,611.0,71205.58
AGP,113135.0,2005-11-21,2005-12-17,19.2,17.5,-0.0885,2005-11-21,0.15,0.3,0.2,2005-12-17,0.0,0.05,0.034,0.166,0.0114,0.1699,70594.58,40.0,70000.0,664.0,71258.58
SAFM,109900.0,2005-11-21,2005-12-17,32.29,30.0,-0.0709,2005-11-21,0.35,0.5,0.399,2005-12-17,0.0,0.05,0.034,0.365,0.0133,0.2007,70594.58,24.0,72000.0,876.0,71470.58
DHI,103651.0,2005-11-21,2005-12-17,35.66,30.0,-0.1587,2005-11-21,0.1,0.2,0.133,2005-12-17,0.0,0.05,0.034,0.099,0.0044,0.0627,70594.58,24.0,72000.0,237.6,70832.18000000001
LPX,107044.0,2005-11-21,2005-12-17,27.3,25.0,-0.0842,2005-11-21,0.1,0.2,0.133,2005-12-17,0.0,0.05,0.034,0.099,0.0053,0.0759,70594.58,28.0,70000.0,277.2,70871.78
WGO,112069.0,2005-11-21,2005-12-17,31.83,30.0,-0.0575,2005-11-21,0.7,0.85,0.75,2005-12-17,0.0,0.05,0.034,0.716,0.025,0.4076,70594.58,24.0,72000.0,1718.4,72312.98
BBY,102113.0,2005-11-21,2005-12-17,46.5,42.5,-0.086,2005-11-21,0.6,0.7,0.633,2005-12-17,0.0,0.05,0.034,0.599,0.0149,0.2273,70594.58,17.0,72250.0,1018.3,71612.88
PHM,109297.0,2005-11-21,2005-12-17,41.35,35.0,-0.1536,2005-11-21,0.15,0.25,0.183,2005-12-17,0.0,0.05,0.034,0.149,0.0052,0.0745,70594.58,20.0,70000.0,298.0,70892.58
UHS,111493.0,2005-11-21,2005-12-17,48.66,45.0,-0.0752,2005-11-21,0.25,0.4,0.299,2005-12-17,0.0,0.05,0.034,0.265,0.0066,0.0954,70594.58,16.0,72000.0,424.0,71018.58
LXK,106917.0,2005-11-21,2005-12-17,44.55,40.0,-0.1021,2005-11-21,0.3,0.4,0.333,2005-12-17,0.0,0.05,0.034,0.29900000000000004,0.0083,0.1213,70594.58,18.0,72000.0,538.2,71132.78
