ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
USFC,111509.0,2001-04-23,2001-05-19,27.45,25.0,-0.0893,2001-04-23,0.85,1.0,0.899,2001-05-19,0.0,0.2,0.134,0.765,0.036,0.6318,63385.59899999999,25.0,62500.0,1912.5,65298.09899999999
FOSL,104964.0,2001-04-23,2001-05-19,16.97,15.0,-0.1161,2001-04-23,0.05,0.3,0.133,2001-05-19,0.0,0.25,0.168,-0.035,0.0089,0.1305,63385.59899999999,42.0,63000.0,-147.0,63238.59899999999
CTS,102578.0,2001-04-23,2001-05-19,22.96,20.0,-0.1289,2001-04-23,0.4,0.65,0.483,2001-05-19,0.0,0.25,0.168,0.31499999999999995,0.0241,0.3906,63385.59899999999,32.0,64000.0,1008.0,64393.59899999999
WLP,111951.0,2001-04-23,2001-05-19,89.4,85.0,-0.0492,2001-04-23,2.55,2.8,2.632,2001-05-19,0.8,1.05,0.968,1.6640000000000001,0.031,0.5261,63385.59899999999,7.0,59500.0,1164.8,64550.39899999999
CLE,103074.0,2001-04-30,2001-05-19,19.25,17.5,-0.0909,2001-04-30,0.05,0.3,0.133,2001-05-19,0.0,0.25,0.168,-0.035,0.0076,0.1543,63385.59899999999,36.0,63000.0,-126.0,63259.59899999999
WGO,112069.0,2001-04-23,2001-05-19,17.16,15.0,-0.1259,2001-04-23,0.05,0.3,0.133,2001-05-19,0.0,0.05,0.034,0.099,0.0089,0.1305,63385.59899999999,42.0,63000.0,415.8,63801.39899999999
PMRY,109098.0,2001-04-23,2001-05-19,13.79,12.5,-0.0935,2001-04-23,0.15,0.4,0.233,2001-05-19,0.0,0.25,0.168,0.065,0.0186,0.2907,63385.59899999999,51.0,63750.0,331.5,63717.09899999999
GGG,105353.0,2001-04-23,2001-05-19,26.88,25.0,-0.0699,2001-04-23,0.2,0.45,0.283,2001-05-19,0.0,0.25,0.168,0.11499999999999996,0.0113,0.1683,63385.59899999999,25.0,62500.0,287.5,63673.09899999999
ZOMX,112248.0,2001-04-23,2001-05-19,5.65,5.0,-0.115,2001-04-23,0.2,0.25,0.217,2001-05-19,0.0,0.25,0.168,0.04899999999999999,0.0434,0.8008,63385.59899999999,127.0,63500.0,622.3,64007.89899999999
NUHC,108255.0,2001-04-23,2001-05-19,8.87,7.5,-0.1545,2001-04-23,0.15,0.35,0.216,2001-05-19,0.0,0.2,0.134,0.08199999999999999,0.0288,0.4816,63385.59899999999,85.0,63750.0,697.0,64082.59899999999
COHU,103147.0,2001-04-23,2001-05-19,18.05,15.0,-0.169,2001-04-23,0.4,0.6,0.466,2001-05-19,0.0,0.25,0.168,0.29800000000000004,0.0311,0.5281,63385.59899999999,42.0,63000.0,1251.6,64637.198999999986
SHOO,107149.0,2001-04-23,2001-05-19,15.07,12.5,-0.1705,2001-04-23,0.15,0.4,0.233,2001-05-19,0.0,0.25,0.168,0.065,0.0186,0.2907,63385.59899999999,51.0,63750.0,331.5,63717.09899999999
