ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,109754.0,2005-02-22,2005-03-19,65.6,60.0,-0.0854,2005-02-22,0.9,1.0,0.933,2005-03-19,0.0,0.05,0.034,0.899,0.0156,0.2497,58613.11,10.0,60000.0,899.0,59512.11
AZO,101806.0,2005-02-22,2005-03-19,93.94,85.0,-0.0952,2005-02-22,0.3,0.4,0.333,2005-03-19,0.0,0.05,0.034,0.29900000000000004,0.0039,0.0577,58613.11,7.0,59500.0,209.3,58822.41
SIE,110146.0,2005-02-22,2005-03-19,58.7,55.0,-0.063,2005-02-22,0.65,0.85,0.716,2005-03-19,0.0,0.2,0.134,0.582,0.013,0.2044,58613.11,11.0,60500.0,640.2,59253.31
BZH,102064.0,2005-02-23,2005-03-19,161.94,145.0,-0.1046,2005-02-23,1.25,1.4,1.3,2005-03-19,0.0,0.05,0.034,1.266,0.009,0.1438,58613.11,4.0,58000.0,506.4,59119.51
LF,116062.0,2005-02-23,2005-03-19,10.77,10.0,-0.0715,2005-02-23,0.2,0.3,0.233,2005-03-19,0.0,0.05,0.034,0.199,0.0233,0.4127,58613.11,59.0,59000.0,1174.1,59787.21
JOSB,106573.0,2005-02-22,2005-03-19,27.53,25.0,-0.0919,2005-02-22,0.35,0.6,0.432,2005-03-19,0.0,0.05,0.034,0.398,0.0173,0.2802,58613.11,23.0,57500.0,915.4,59528.51
PPD,109146.0,2005-02-22,2005-03-19,33.91,30.0,-0.1153,2005-02-22,1.0,1.3,1.099,2005-03-19,0.0,0.2,0.134,0.965,0.0366,0.678,58613.11,20.0,60000.0,1930.0,60543.11
MDC,107084.0,2005-02-22,2005-03-19,77.32,69.25,-0.1044,2005-02-22,0.7,0.85,0.75,2005-03-19,0.0,0.05,0.034,0.716,0.0108,0.1673,58613.11,8.0,55400.0,572.8,59185.91
CCMP,102596.0,2005-02-22,2005-03-19,32.31,30.0,-0.0715,2005-02-22,0.5,0.65,0.55,2005-03-19,0.0,0.05,0.034,0.516,0.0183,0.2984,58613.11,20.0,60000.0,1032.0,59645.11
AGP,113135.0,2005-02-22,2005-03-19,40.08,35.0,-0.1267,2005-02-22,0.1,0.25,0.15,2005-03-19,0.0,0.2,0.134,0.015999999999999986,0.0043,0.0637,58613.11,17.0,59500.0,27.2,58640.31
DHI,103651.0,2005-02-22,2005-03-19,41.36,35.0,-0.1538,2005-02-22,0.2,0.3,0.233,2005-03-19,0.0,0.05,0.034,0.199,0.0067,0.1009,58613.11,17.0,59500.0,338.3,58951.41
INTL,106224.0,2005-02-22,2005-03-19,27.15,25.0,-0.0792,2005-02-22,0.1,0.35,0.182,2005-03-19,0.0,0.25,0.168,0.013999999999999985,0.0073,0.1104,58613.11,23.0,57500.0,32.2,58645.31
WGO,112069.0,2005-02-22,2005-03-19,34.83,30.0,-0.1387,2005-02-22,0.05,0.25,0.116,2005-03-19,0.0,0.05,0.034,0.082,0.0039,0.0577,58613.11,20.0,60000.0,164.0,58777.11
TLB,110790.0,2005-02-22,2005-03-19,28.0,25.0,-0.1071,2005-02-22,0.1,0.25,0.15,2005-03-19,0.0,0.05,0.034,0.11599999999999999,0.006,0.09,58613.11,23.0,57500.0,266.8,58879.91
MTH,107452.0,2005-02-22,2005-03-19,70.44,62.5,-0.1127,2005-02-22,0.65,0.9,0.733,2005-03-19,2.0,2.25,2.167,-1.4339999999999997,0.0117,0.1823,58613.11,9.0,56250.0,-1290.6,57322.51
CNC,113430.0,2005-02-22,2005-03-19,32.8,30.0,-0.0854,2005-02-22,0.3,0.5,0.366,2005-03-19,0.35,0.55,0.484,-0.118,0.0122,0.1908,58613.11,20.0,60000.0,-236.0,58377.11
MRK,107430.0,2005-02-22,2005-03-19,31.89,27.5,-0.1377,2005-02-22,0.1,0.15,0.117,2005-03-19,0.0,0.05,0.034,0.083,0.0043,0.0637,58613.11,21.0,57750.0,174.3,58787.41
MVL,107254.0,2005-02-22,2005-03-19,17.93,15.0,-0.1634,2005-02-22,0.1,0.2,0.133,2005-03-19,0.0,0.05,0.034,0.099,0.0089,0.1361,58613.11,39.0,58500.0,386.1,58999.21
KOSP,106737.0,2005-02-22,2005-03-19,32.8,30.0,-0.0854,2005-02-22,1.2,1.35,1.25,2005-03-19,0.0,0.15,0.101,1.149,0.0417,0.8009,58613.11,20.0,60000.0,2298.0,60911.11
PHM,109297.0,2005-02-22,2005-03-19,68.18,60.0,-0.12,2005-02-22,0.65,0.7,0.667,2005-03-19,0.0,0.05,0.034,0.633,0.0111,0.1723,58613.11,10.0,60000.0,633.0,59246.11
CBK,103009.0,2005-02-22,2005-03-19,16.52,15.0,-0.092,2005-02-22,0.25,0.5,0.333,2005-03-19,0.0,0.25,0.168,0.165,0.0222,0.3719,58613.11,39.0,58500.0,643.5,59256.61
MO,108965.0,2005-02-22,2005-03-19,63.95,60.0,-0.0618,2005-02-22,0.5,0.55,0.517,2005-03-19,0.0,0.05,0.034,0.483,0.0086,0.1312,58613.11,10.0,60000.0,483.0,59096.11
SSI,116802.0,2005-02-22,2005-03-19,60.44,55.0,-0.09,2005-02-22,0.2,0.45,0.283,2005-03-19,0.0,0.5,0.335,-0.052000000000000046,0.0051,0.076,58613.11,11.0,60500.0,-57.2,58555.91
KOMG,115938.0,2005-02-22,2005-03-19,19.68,17.5,-0.1108,2005-02-22,0.2,0.4,0.266,2005-03-19,0.0,0.25,0.168,0.098,0.0152,0.2426,58613.11,33.0,57750.0,323.4,58936.51
