ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
SUPX,110648.0,1999-04-19,1999-05-22,9.0,7.5,-0.1667,1999-04-19,0.125,0.375,0.208,1999-05-22,0.0,0.25,0.168,0.03999999999999998,0.0277,0.3473,52791.70999999999,70.0,52500.0,280.0,53071.70999999999
DSPG,103653.0,1999-04-19,1999-05-22,17.0,15.0,-0.1176,1999-04-19,0.375,0.5625,0.437,1999-05-22,0.0,0.1875,0.126,0.311,0.0291,0.3674,52791.70999999999,35.0,52500.0,1088.5,53880.20999999999
NATR,107972.0,1999-04-19,1999-05-22,10.75,10.0,-0.0698,1999-04-19,0.125,0.375,0.208,1999-05-22,0.0,0.25,0.168,0.03999999999999998,0.0208,0.2518,52791.70999999999,53.0,53000.0,212.0,53003.70999999999
VMC,111822.0,1999-04-19,1999-05-22,46.97,41.625,-0.1138,1999-04-19,0.125,0.3125,0.187,1999-05-22,0.0,0.0625,0.042,0.145,0.0045,0.0502,52791.70999999999,13.0,54112.5,188.5,52980.20999999999
ASPT,101714.0,1999-04-19,1999-05-22,6.19,5.0,-0.1922,1999-04-19,0.125,0.375,0.208,1999-05-22,0.0,0.25,0.168,0.03999999999999998,0.0416,0.5599,52791.70999999999,106.0,53000.0,424.0,53215.70999999999
LCE,5561.0,1999-04-19,1999-05-22,35.75,32.5,-0.0909,1999-04-19,0.5625,0.875,0.666,1999-05-22,0.0,0.25,0.168,0.498,0.0205,0.2478,52791.70999999999,16.0,52000.0,796.8,53588.509999999995
GDYS,105341.0,1999-04-19,1999-05-22,9.19,7.5,-0.1839,1999-04-19,0.125,0.375,0.208,1999-05-22,0.0,0.25,0.168,0.03999999999999998,0.0277,0.3473,52791.70999999999,70.0,52500.0,280.0,53071.70999999999
HTLD,105656.0,1999-04-19,1999-05-22,14.56,12.5,-0.1415,1999-04-19,0.125,0.25,0.166,1999-05-22,0.0,0.1875,0.126,0.04000000000000001,0.0133,0.155,52791.70999999999,42.0,52500.0,168.0,52959.70999999999
GIFI,105460.0,1999-04-19,1999-05-22,14.75,12.5,-0.1525,1999-04-19,0.5625,0.6875,0.604,1999-05-22,1.0625,1.25,1.188,-0.584,0.0483,0.6729,52791.70999999999,42.0,52500.0,-2452.8,50338.90999999999
CPU,7410.0,1999-04-19,1999-05-22,6.44,5.0,-0.2236,1999-04-19,0.1875,0.3125,0.229,1999-05-22,0.0,0.125,0.084,0.14500000000000002,0.0458,0.6299,52791.70999999999,106.0,53000.0,1537.0,54328.70999999999
VRLN,5996.0,1999-04-19,1999-05-22,24.38,22.5,-0.0771,1999-04-19,1.125,1.375,1.208,1999-05-22,0.0,0.25,0.168,1.04,0.0537,0.7694,52791.70999999999,23.0,51750.0,2392.0,55183.70999999999
