ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
HELX,105671.0,1996-12-23,1997-01-18,29.88,25.0,-0.1633,1996-12-23,0.1875,0.3125,0.229,1997-01-18,0.0625,0.25,0.188,0.04100000000000001,0.0092,0.1352,46037.48,18.0,45000.0,73.8,46111.280000000006
AMAT,101610.0,1996-12-23,1997-01-18,36.0,32.5,-0.0972,1996-12-23,0.4375,0.625,0.499,1997-01-18,0.25,0.375,0.334,0.16499999999999998,0.0154,0.2357,46037.48,14.0,45500.0,231.0,46268.48
SIE,110146.0,1996-12-31,1997-01-18,24.56,22.5,-0.0839,1996-12-31,0.0625,0.1875,0.104,1997-01-18,0.0625,0.1875,0.146,-0.041999999999999996,0.0046,0.0961,46037.48,20.0,45000.0,-84.0,45953.48
IBP,105880.0,1996-12-23,1997-01-18,23.81,22.5,-0.055,1996-12-23,0.0625,0.1875,0.104,1997-01-18,0.0,0.125,0.084,0.01999999999999999,0.0046,0.0656,46037.48,20.0,45000.0,40.0,46077.48
CMOS,103512.0,1996-12-23,1997-01-18,21.81,20.0,-0.083,1996-12-23,0.625,0.8125,0.687,1997-01-18,1.0,1.1875,1.126,-0.43899999999999983,0.0344,0.5973,46037.48,23.0,46000.0,-1009.7,45027.780000000006
MWHS,7630.0,1996-12-23,1997-01-18,12.06,10.0,-0.1708,1996-12-23,0.1875,0.3125,0.229,1997-01-18,0.125,0.25,0.209,0.020000000000000018,0.0229,0.3682,46037.48,46.0,46000.0,92.0,46129.48
PII,109084.0,1996-12-23,1997-01-18,23.81,22.5,-0.055,1996-12-23,0.3125,0.5,0.374,1997-01-18,0.1875,0.375,0.313,0.061,0.0166,0.256,46037.48,20.0,45000.0,122.0,46159.48
SEG,5828.0,1996-12-23,1997-01-18,38.25,35.0,-0.085,1996-12-23,0.875,1.125,0.958,1997-01-18,0.5,0.6875,0.626,0.33199999999999996,0.0274,0.4539,46037.48,13.0,45500.0,431.6,46469.08
KWP,5528.0,1996-12-23,1997-01-18,37.5,35.0,-0.0667,1996-12-23,0.0625,0.3125,0.145,1997-01-18,0.0625,0.3125,0.23,-0.08500000000000002,0.0041,0.0583,46037.48,13.0,45500.0,-110.5,45926.98
PKE,108761.0,1996-12-23,1997-01-18,21.44,20.0,-0.0672,1996-12-23,0.4375,0.5625,0.479,1997-01-18,0.0,0.125,0.084,0.39499999999999996,0.0239,0.3868,46037.48,23.0,46000.0,908.5,46945.98
TER,110952.0,1996-12-23,1997-01-18,24.31,22.5,-0.0745,1996-12-23,0.375,0.625,0.458,1997-01-18,0.1875,0.4375,0.355,0.10300000000000004,0.0204,0.3226,46037.48,20.0,45000.0,206.0,46243.48
BUD,101558.0,1996-12-23,1997-01-18,42.13,37.5,-0.1099,1996-12-23,0.1875,0.3125,0.229,1997-01-18,0.0,0.125,0.084,0.14500000000000002,0.0061,0.0879,46037.48,12.0,45000.0,174.0,46211.48
NVLS,108266.0,1996-12-23,1997-01-18,59.63,55.0,-0.0776,1996-12-23,1.5625,1.6875,1.604,1997-01-18,3.0,3.25,3.168,-1.564,0.0292,0.4896,46037.48,8.0,44000.0,-1251.2,44786.280000000006
C,5191.0,1996-12-23,1997-01-18,33.19,30.0,-0.0961,1996-12-23,0.125,0.25,0.166,1997-01-18,0.125,0.1875,0.167,-0.0010000000000000009,0.0055,0.0789,46037.48,15.0,45000.0,-1.5,46035.98
CLE,103074.0,1996-12-23,1997-05-17,13.0,12.5,-0.0385,1996-12-23,2.125,2.5,2.249,1997-05-17,1.3125,1.5,1.438,0.8110000000000002,0.1799,0.5079,46037.48,37.0,46250.0,3000.7,49038.18
INTV,106353.0,1996-12-23,1997-01-18,13.38,12.5,-0.0658,1996-12-23,0.5,0.6875,0.562,1997-01-18,0.6875,0.875,0.813,-0.2509999999999999,0.045,0.8394,46037.48,37.0,46250.0,-928.7,45108.780000000006
CR,103498.0,1996-12-26,1997-01-18,28.94,26.625,-0.08,1996-12-26,0.0625,0.1875,0.104,1997-01-18,0.0,0.125,0.084,0.01999999999999999,0.0039,0.0628,46037.48,17.0,45262.5,34.0,46071.48
