ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
C,5191.0,1996-11-18,1996-12-21,32.75,30.0,-0.084,1996-11-18,0.125,0.375,0.208,1996-12-21,0.0625,0.25,0.188,0.01999999999999999,0.0069,0.0779,52513.82000000001,18.0,54000.0,36.0,52549.82000000001
ARW,101675.0,1996-11-18,1996-12-21,52.88,50.0,-0.0545,1996-11-18,0.5,0.6875,0.562,1996-12-21,0.375,0.5625,0.501,0.061000000000000054,0.0112,0.1292,52513.82000000001,11.0,55000.0,67.1,52580.920000000006
MU,107544.0,1996-11-19,1996-12-21,30.75,27.5,-0.1057,1996-11-19,0.6875,0.8125,0.729,1996-12-21,0.0,0.0625,0.042,0.6869999999999999,0.0265,0.3421,52513.82000000001,19.0,52250.0,1305.3,53819.12000000001
KWP,5528.0,1996-11-18,1996-12-21,37.63,35.0,-0.0699,1996-11-18,0.125,0.375,0.208,1996-12-21,0.0,0.25,0.168,0.03999999999999998,0.0059,0.0663,52513.82000000001,15.0,52500.0,60.0,52573.82000000001
JLG,106508.0,1996-11-18,1996-12-21,18.75,17.5,-0.0667,1996-11-18,0.1875,0.4375,0.27,1996-12-21,0.375,0.625,0.542,-0.272,0.0154,0.1814,52513.82000000001,30.0,52500.0,-816.0,51697.82000000001
COHU,103147.0,1996-11-18,1996-12-21,19.13,17.5,-0.0852,1996-11-18,0.375,0.625,0.458,1996-12-21,0.0,0.25,0.168,0.29000000000000004,0.0262,0.326,52513.82000000001,30.0,52500.0,870.0,53383.82000000001
IDTI,106190.0,1996-11-18,1996-12-21,8.47,7.5,-0.1145,1996-11-18,0.125,0.3125,0.187,1996-12-21,0.0,0.125,0.084,0.103,0.0249,0.3078,52513.82000000001,70.0,52500.0,721.0,53234.82000000001
PKE,108761.0,1996-11-18,1996-12-21,22.38,20.0,-0.1063,1996-11-18,0.1875,0.3125,0.229,1996-12-21,0.25,0.375,0.334,-0.10500000000000001,0.0115,0.1329,52513.82000000001,26.0,52000.0,-273.0,52240.82000000001
FH,7195.0,1996-11-26,1996-12-21,28.94,25.0,-0.1361,1996-11-26,0.1875,0.3125,0.229,1996-12-21,0.0,0.125,0.084,0.14500000000000002,0.0092,0.141,52513.82000000001,21.0,52500.0,304.5,52818.32000000001
PRGS,109244.0,1996-11-18,1996-12-21,16.88,15.0,-0.1114,1996-11-18,0.5,0.6875,0.562,1996-12-21,0.25,0.5,0.418,0.14400000000000007,0.0375,0.4942,52513.82000000001,35.0,52500.0,504.0,53017.82000000001
TER,110952.0,1996-11-18,1996-12-21,22.0,20.0,-0.0909,1996-11-18,0.4375,0.5,0.458,1996-12-21,0.0,0.25,0.168,0.29000000000000004,0.0229,0.2802,52513.82000000001,26.0,52000.0,754.0,53267.82000000001
NVLS,108266.0,1996-11-18,1996-12-21,46.25,40.0,-0.1351,1996-11-18,0.625,0.8125,0.687,1996-12-21,0.0,0.25,0.168,0.519,0.0172,0.2045,52513.82000000001,13.0,52000.0,674.7,53188.520000000004
INFS,106093.0,1996-11-19,1996-12-21,21.0,17.5,-0.1667,1996-11-19,0.125,0.375,0.208,1996-12-21,0.5,0.75,0.668,-0.4600000000000001,0.0119,0.1423,52513.82000000001,30.0,52500.0,-1380.0,51133.82000000001
BDX,102067.0,1996-11-18,1996-12-21,40.25,37.5,-0.0683,1996-11-18,0.25,0.375,0.291,1996-12-21,0.0,0.125,0.084,0.20699999999999996,0.0078,0.0885,52513.82000000001,14.0,52500.0,289.8,52803.62000000001
LRCX,106808.0,1996-11-18,1996-12-21,29.56,25.0,-0.1543,1996-11-18,0.375,0.625,0.458,1996-12-21,0.0625,0.3125,0.23,0.228,0.0183,0.2188,52513.82000000001,21.0,52500.0,478.8,52992.62000000001
