ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,104275.0,2010-05-26,2010-06-19,24.74,22.5,-0.0905,2010-05-26,0.3,0.5,0.366,2010-06-19,0.0,0.05,0.034,0.33199999999999996,0.0163,0.2745,38876.26,17.0,38250.0,564.4,39440.66
DO,103821.0,2010-05-24,2010-06-19,69.25,61.75,-0.1083,2010-05-24,1.2,1.4,1.266,2010-06-19,0.0,0.05,0.034,1.232,0.0205,0.3244,38876.26,6.0,37050.0,739.2,39615.46
WDC,111987.0,2010-05-24,2010-06-19,36.02,32.0,-0.1116,2010-05-24,0.73,0.78,0.747,2010-06-19,0.0,0.01,0.007,0.74,0.0233,0.3756,38876.26,12.0,38400.0,888.0,39764.26
AET,112507.0,2010-05-24,2010-06-19,28.66,26.0,-0.0928,2010-05-24,0.39,0.42,0.4,2010-06-19,0.0,0.02,0.013,0.387,0.0154,0.2357,38876.26,15.0,39000.0,580.5,39456.76
FLR,112487.0,2010-05-24,2010-06-19,45.73,40.0,-0.1253,2010-05-24,0.75,0.9,0.8,2010-06-19,0.0,0.05,0.034,0.766,0.02,0.3155,38876.26,10.0,40000.0,766.0,39642.26
AMED,101321.0,2010-05-24,2010-06-19,47.69,45.0,-0.0564,2010-05-24,1.5,1.67,1.556,2010-06-19,0.0,0.01,0.007,1.5490000000000002,0.0346,0.6016,38876.26,9.0,40500.0,1394.1,40270.36
ATW,101770.0,2010-05-24,2010-06-19,27.37,25.0,-0.0866,2010-05-24,0.65,0.95,0.749,2010-06-19,0.0,0.1,0.067,0.6819999999999999,0.03,0.5057,38876.26,16.0,40000.0,1091.2,39967.46
AZZ,100964.0,2010-05-24,2010-06-19,36.91,35.0,-0.0517,2010-05-24,1.45,1.85,1.582,2010-06-19,0.0,0.15,0.101,1.481,0.0452,0.8443,38876.26,11.0,38500.0,1629.1,40505.36
BCO,109040.0,2010-05-24,2010-06-19,22.82,20.0,-0.1236,2010-05-24,0.15,0.3,0.2,2010-06-19,0.0,0.1,0.067,0.133,0.01,0.1477,38876.26,19.0,38000.0,252.7,39128.96
EBIX,104140.0,2010-05-24,2010-06-19,14.88,12.5,-0.1599,2010-05-24,0.05,0.15,0.083,2010-06-19,0.0,0.05,0.034,0.049,0.0066,0.0954,38876.26,31.0,38750.0,151.9,39028.16
NEU,104457.0,2010-05-24,2010-06-19,95.78,85.0,-0.1125,2010-05-24,1.85,2.15,1.949,2010-06-19,0.0,0.15,0.101,1.848,0.0229,0.3682,38876.26,5.0,42500.0,924.0,39800.26
IDCC,106244.0,2010-05-24,2010-06-19,25.45,23.0,-0.0963,2010-05-24,0.4,0.5,0.433,2010-06-19,0.0,0.1,0.067,0.366,0.0188,0.2942,38876.26,17.0,39100.0,622.2,39498.46
EXC,104508.0,2010-05-24,2010-06-19,39.28,35.0,-0.109,2010-05-24,0.2,0.3,0.233,2010-06-19,0.0,0.05,0.034,0.199,0.0067,0.0969,38876.26,11.0,38500.0,218.9,39095.16
APOG,101587.0,2010-05-24,2010-06-19,13.53,12.5,-0.0761,2010-05-24,0.35,0.55,0.416,2010-06-19,0.0,0.1,0.067,0.349,0.0333,0.5739,38876.26,31.0,38750.0,1081.9,39958.16
PPD,109146.0,2010-05-24,2010-06-19,47.52,45.0,-0.053,2010-05-24,1.2,1.75,1.381,2010-06-19,0.0,0.1,0.067,1.314,0.0307,0.52,38876.26,9.0,40500.0,1182.6,40058.86
HUM,105833.0,2010-05-24,2010-06-19,44.71,40.0,-0.1053,2010-05-24,0.4,0.5,0.433,2010-06-19,0.0,0.05,0.034,0.399,0.0108,0.1604,38876.26,10.0,40000.0,399.0,39275.26
APOL,101590.0,2010-05-24,2010-06-19,55.36,50.0,-0.0968,2010-05-24,1.17,1.25,1.196,2010-06-19,1.57,1.63,1.61,-0.41400000000000015,0.0239,0.3868,38876.26,8.0,40000.0,-331.2,38545.060000000005
RTN,109497.0,2010-05-24,2010-06-19,53.11,50.0,-0.0586,2010-05-24,0.77,0.85,0.796,2010-06-19,0.0,0.03,0.02,0.776,0.0159,0.2441,38876.26,8.0,40000.0,620.8,39497.060000000005
IPHS,128084.0,2010-05-24,2010-06-19,26.8,25.0,-0.0672,2010-05-24,0.65,0.9,0.733,2010-06-19,0.0,0.05,0.034,0.699,0.0293,0.4916,38876.26,16.0,40000.0,1118.4,39994.66
