ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,109754.0,2006-09-18,2006-10-21,46.47,42.5,-0.0854,2006-09-18,1.2,1.3,1.233,2006-10-21,0.0,0.05,0.034,1.199,0.029,0.366,49129.36,12.0,51000.0,1438.8,50568.16
WDC,111987.0,2006-09-18,2006-10-21,16.32,15.0,-0.0809,2006-09-18,0.3,0.35,0.317,2006-10-21,0.0,0.05,0.034,0.28300000000000003,0.0211,0.2558,49129.36,33.0,49500.0,933.9,50063.26
JBHT,105843.0,2006-09-18,2006-10-21,19.5,17.5,-0.1026,2006-09-18,0.1,0.2,0.133,2006-10-21,0.0,0.1,0.067,0.066,0.0076,0.0861,49129.36,28.0,49000.0,184.8,49314.16
AET,112507.0,2006-09-18,2006-10-21,38.61,35.0,-0.0935,2006-09-18,0.35,0.4,0.366,2006-10-21,0.0,0.05,0.034,0.33199999999999996,0.0105,0.1207,49129.36,14.0,49000.0,464.8,49594.16
CMI,103574.0,2006-09-18,2006-10-21,112.72,105.0,-0.0685,2006-09-18,1.15,1.3,1.2,2006-10-21,0.0,0.05,0.034,1.166,0.0114,0.1316,49129.36,5.0,52500.0,583.0,49712.36
WSTL,111982.0,2006-09-18,2006-11-18,2.67,2.5,-0.0637,2006-09-18,0.15,0.25,0.183,2006-11-18,0.05,0.25,0.184,-0.0010000000000000009,0.0732,0.5173,49129.36,197.0,49250.0,-19.7,49109.66
MFLX,121605.0,2006-09-18,2006-10-21,23.96,22.5,-0.0609,2006-09-18,0.95,1.1,1.0,2006-10-21,0.0,0.2,0.134,0.866,0.0444,0.6063,49129.36,22.0,49500.0,1905.2,51034.56
KSWS,106601.0,2006-09-18,2006-10-21,29.16,25.0,-0.1427,2006-09-18,0.1,0.25,0.15,2006-10-21,0.0,0.1,0.067,0.08299999999999999,0.006,0.0674,49129.36,20.0,50000.0,166.0,49295.36
TOL,111071.0,2006-09-18,2006-10-21,28.38,25.0,-0.1191,2006-09-18,0.25,0.35,0.283,2006-10-21,0.0,0.05,0.034,0.24899999999999997,0.0113,0.1304,49129.36,20.0,50000.0,498.0,49627.36
ETH,104455.0,2006-09-27,2006-10-21,34.91,30.0,-0.1406,2006-09-27,0.05,0.2,0.1,2006-10-21,0.0,0.05,0.034,0.066,0.0033,0.0507,49129.36,16.0,48000.0,105.6,49234.96
FL,111652.0,2006-09-22,2006-10-21,23.48,20.0,-0.1482,2006-09-22,0.05,0.15,0.083,2006-10-21,0.0,0.05,0.034,0.049,0.0042,0.0534,49129.36,25.0,50000.0,122.5,49251.86
PCAR,108670.0,2006-09-18,2006-10-21,54.1,50.0,-0.0758,2006-09-18,0.35,0.55,0.416,2006-10-21,0.0,0.05,0.034,0.382,0.0083,0.0944,49129.36,10.0,50000.0,382.0,49511.36
BZH,102064.0,2006-09-18,2006-10-21,40.33,35.0,-0.1322,2006-09-18,0.4,0.45,0.417,2006-10-21,0.0,0.05,0.034,0.383,0.0119,0.1377,49129.36,14.0,49000.0,536.2,49665.56
OVTI,108441.0,2006-09-18,2006-10-21,14.8,12.5,-0.1554,2006-09-18,0.15,0.2,0.167,2006-10-21,0.0,0.05,0.034,0.133,0.0134,0.1563,49129.36,39.0,48750.0,518.7,49648.06
BSX,102296.0,2006-09-18,2006-10-21,16.36,15.0,-0.0831,2006-09-18,0.15,0.25,0.183,2006-10-21,0.0,0.05,0.034,0.149,0.0122,0.1414,49129.36,33.0,49500.0,491.7,49621.06
