ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
BSTE,102198.0,2006-06-23,2006-07-22,44.06,40.0,-0.0921,2006-06-23,0.15,0.35,0.216,2006-07-22,0.0,0.2,0.134,0.08199999999999999,0.0054,0.0691,63159.55,16.0,64000.0,131.2,63290.75
RYL,109754.0,2006-06-19,2006-07-22,44.45,40.0,-0.1001,2006-06-19,0.85,0.95,0.883,2006-07-22,3.4,3.6,3.534,-2.651,0.0221,0.2693,63159.55,16.0,64000.0,-4241.6,58917.950000000004
EXP,102847.0,2006-06-19,2006-07-22,40.25,36.625,-0.0901,2006-06-19,1.55,1.7,1.6,2006-07-22,0.0,0.05,0.034,1.566,0.0437,0.5946,63159.55,17.0,62262.5,2662.2,65821.75
HW,105630.0,2006-06-19,2006-07-22,25.15,22.5,-0.1054,2006-06-19,0.55,0.65,0.583,2006-07-22,1.8,1.9,1.867,-1.284,0.0259,0.3217,63159.55,28.0,63000.0,-3595.2,59564.350000000006
TOL,111071.0,2006-06-19,2006-07-22,26.89,25.0,-0.0703,2006-06-19,0.65,0.75,0.683,2006-07-22,2.15,2.25,2.217,-1.534,0.0273,0.3415,63159.55,25.0,62500.0,-3835.0,59324.55
CRI,118590.0,2006-06-19,2006-07-22,25.34,22.5,-0.1121,2006-06-19,0.1,0.35,0.182,2006-07-22,0.0,0.05,0.034,0.148,0.0081,0.092,63159.55,28.0,63000.0,414.4,63573.950000000004
BZH,102064.0,2006-06-23,2006-07-22,46.5,40.0,-0.1398,2006-06-23,0.25,0.35,0.283,2006-07-22,2.15,2.25,2.217,-1.9340000000000002,0.0071,0.0918,63159.55,16.0,64000.0,-3094.4,60065.15
BSX,102296.0,2006-06-19,2006-07-22,20.02,17.5,-0.1259,2006-06-19,0.1,0.2,0.133,2006-07-22,1.6,1.7,1.667,-1.534,0.0076,0.0861,63159.55,36.0,63000.0,-5522.4,57637.15
JOSB,106573.0,2006-06-19,2006-07-22,23.52,20.0,-0.1497,2006-06-19,0.4,0.55,0.45,2006-07-22,0.0,0.05,0.034,0.41600000000000004,0.0225,0.2747,63159.55,32.0,64000.0,1331.2,64490.75
QLGC,109331.0,2006-06-19,2006-07-22,17.42,16.25,-0.0672,2006-06-19,0.35,0.4,0.366,2006-07-22,0.15,0.25,0.217,0.149,0.0225,0.2747,63159.55,39.0,63375.0,581.1,63740.65
TUES,111250.0,2006-06-28,2006-07-22,13.07,12.5,-0.0436,2006-06-28,0.2,0.35,0.249,2006-07-22,0.0,0.2,0.134,0.11499999999999999,0.0199,0.3439,63159.55,51.0,63750.0,586.5,63746.05
SCSC,109945.0,2006-06-19,2006-07-22,27.01,25.0,-0.0744,2006-06-19,0.35,0.55,0.416,2006-07-22,0.0,0.5,0.335,0.08099999999999996,0.0166,0.1967,63159.55,25.0,62500.0,202.5,63362.05
WHR,112015.0,2006-06-19,2006-07-22,80.26,75.0,-0.0655,2006-06-19,1.35,1.45,1.383,2006-07-22,0.0,0.05,0.034,1.349,0.0184,0.2201,63159.55,8.0,60000.0,1079.2,64238.75
HRB,102244.0,2006-06-26,2006-07-22,24.21,22.5,-0.0706,2006-06-26,0.05,0.15,0.083,2006-07-22,0.0,0.05,0.034,0.049,0.0037,0.0525,63159.55,28.0,63000.0,137.2,63296.75
PZZA,108738.0,2006-06-20,2006-07-22,30.74,27.5,-0.1054,2006-06-20,0.1,0.3,0.166,2006-07-22,0.0,0.1,0.067,0.099,0.006,0.0696,63159.55,23.0,63250.0,227.7,63387.25
DHI,103651.0,2006-06-20,2006-07-22,23.89,22.5,-0.0582,2006-06-20,0.65,0.7,0.667,2006-07-22,2.45,2.55,2.517,-1.8499999999999999,0.0296,0.3884,63159.55,28.0,63000.0,-5180.0,57979.55
TLB,110790.0,2006-06-19,2006-07-22,19.67,17.5,-0.1103,2006-06-19,0.1,0.25,0.15,2006-07-22,0.0,0.05,0.034,0.11599999999999999,0.0086,0.0979,63159.55,36.0,63000.0,417.6,63577.15
MTH,107452.0,2006-06-19,2006-07-22,47.26,40.0,-0.1536,2006-06-19,0.55,0.7,0.6,2006-07-22,4.6,4.7,4.667,-4.067,0.015,0.1764,63159.55,16.0,64000.0,-6507.2,56652.350000000006
KOSP,106737.0,2006-06-19,2006-07-22,37.54,35.0,-0.0677,2006-06-19,0.9,1.05,0.95,2006-07-22,0.0,0.05,0.034,0.9159999999999999,0.0271,0.3387,63159.55,18.0,63000.0,1648.8,64808.350000000006
