ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,109754.0,2007-03-26,2007-04-21,45.45,40.0,-0.1199,2007-03-26,0.15,0.25,0.183,2007-04-21,0.0,0.05,0.034,0.149,0.0046,0.0656,79192.53,20.0,80000.0,298.0,79490.53
WDC,111987.0,2007-03-19,2007-04-21,17.81,15.0,-0.1578,2007-03-19,0.05,0.1,0.067,2007-04-21,0.0,0.05,0.034,0.033,0.0045,0.0502,79192.53,53.0,79500.0,174.9,79367.43
TOL,111071.0,2007-03-19,2007-04-21,28.79,25.0,-0.1316,2007-03-19,0.2,0.25,0.217,2007-04-21,0.0,0.05,0.034,0.183,0.0087,0.0991,79192.53,32.0,80000.0,585.6,79778.13
WLK,121799.0,2007-03-19,2007-04-21,27.44,25.0,-0.0889,2007-03-19,0.25,0.45,0.316,2007-04-21,0.0,0.05,0.034,0.28200000000000003,0.0126,0.1464,79192.53,32.0,80000.0,902.4,80094.93
OVTI,108441.0,2007-03-19,2007-04-21,12.02,10.0,-0.1681,2007-03-19,0.05,0.1,0.067,2007-04-21,0.0,0.05,0.034,0.033,0.0067,0.0756,79192.53,79.0,79000.0,260.7,79453.23
WIRE,104313.0,2007-03-19,2007-04-21,24.86,22.5,-0.0949,2007-03-19,0.25,0.3,0.267,2007-04-21,0.0,0.05,0.034,0.233,0.0119,0.1377,79192.53,35.0,78750.0,815.5,80008.03
MDC,107084.0,2007-03-19,2007-04-21,50.16,45.0,-0.1029,2007-03-19,0.55,0.65,0.583,2007-04-21,0.0,0.05,0.034,0.5489999999999999,0.013,0.1513,79192.53,18.0,81000.0,988.2,80180.73
GBX,105402.0,2007-03-19,2007-04-21,26.44,25.0,-0.0545,2007-03-19,0.5,0.8,0.599,2007-04-21,1.15,1.4,1.317,-0.718,0.024,0.2953,79192.53,32.0,80000.0,-2297.6,76894.93
CONN,119434.0,2007-03-22,2007-04-21,23.67,20.0,-0.155,2007-03-22,0.15,0.3,0.2,2007-04-21,0.0,0.05,0.034,0.166,0.01,0.1268,79192.53,40.0,80000.0,664.0,79856.53
LSS,107032.0,2007-03-19,2007-04-21,47.95,45.0,-0.0615,2007-03-19,0.55,0.65,0.583,2007-04-21,0.0,0.05,0.034,0.5489999999999999,0.013,0.1513,79192.53,18.0,81000.0,988.2,80180.73
UNT,111405.0,2007-03-19,2007-04-21,47.86,45.0,-0.0598,2007-03-19,0.25,0.35,0.283,2007-04-21,0.0,0.05,0.034,0.24899999999999997,0.0063,0.0709,79192.53,18.0,81000.0,448.2,79640.73
DHI,103651.0,2007-03-19,2007-04-21,23.07,20.0,-0.1331,2007-03-19,0.2,0.3,0.233,2007-04-21,0.0,0.05,0.034,0.199,0.0117,0.1353,79192.53,40.0,80000.0,796.0,79988.53
MTEX,107201.0,2007-03-19,2007-04-21,14.23,12.5,-0.1216,2007-03-19,0.1,0.3,0.166,2007-04-21,0.0,0.15,0.101,0.065,0.0133,0.155,79192.53,63.0,78750.0,409.5,79602.03
MTH,107452.0,2007-03-22,2007-04-21,34.68,30.0,-0.1349,2007-03-22,0.35,0.4,0.366,2007-04-21,0.0,0.05,0.034,0.33199999999999996,0.0122,0.1566,79192.53,26.0,78000.0,863.2,80055.73
UNTD,108069.0,2007-03-19,2007-04-21,13.46,12.5,-0.0713,2007-03-19,0.05,0.2,0.1,2007-04-21,0.0,0.05,0.034,0.066,0.008,0.0908,79192.53,63.0,78750.0,415.8,79608.33
CRDN,102888.0,2007-03-19,2007-04-21,56.34,50.0,-0.1125,2007-03-19,0.35,0.4,0.366,2007-04-21,0.0,0.05,0.034,0.33199999999999996,0.0073,0.0826,79192.53,16.0,80000.0,531.2,79723.73
MAS,107255.0,2007-03-20,2007-04-21,28.11,25.0,-0.1106,2007-03-20,0.1,0.25,0.15,2007-04-21,0.0,0.15,0.101,0.04899999999999999,0.006,0.0696,79192.53,32.0,80000.0,156.8,79349.33
PTEN,108794.0,2007-03-19,2007-04-21,22.2,20.0,-0.0991,2007-03-19,0.1,0.15,0.117,2007-04-21,0.0,0.05,0.034,0.083,0.0059,0.0663,79192.53,40.0,80000.0,332.0,79524.53
EXP,102847.0,2007-03-19,2007-04-21,43.74,40.0,-0.0855,2007-03-19,0.55,0.6,0.567,2007-04-21,0.0,0.05,0.034,0.5329999999999999,0.0142,0.1663,79192.53,20.0,80000.0,1066.0,80258.53
CECO,102736.0,2007-03-19,2007-04-21,29.59,25.0,-0.1551,2007-03-19,0.15,0.2,0.167,2007-04-21,0.0,0.05,0.034,0.133,0.0067,0.0756,79192.53,32.0,80000.0,425.6,79618.13
