ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
EME,104275.0,2002-05-20,2002-06-22,61.05,55.0,-0.0991,2002-05-20,0.4,0.6,0.466,2002-06-22,0.0,0.05,0.034,0.43200000000000005,0.0085,0.0967,60008.287500000006,11.0,60500.0,475.2,60483.4875
BKE,102395.0,2002-05-20,2002-06-22,21.88,20.0,-0.0859,2002-05-20,0.2,0.4,0.266,2002-06-22,0.0,0.05,0.034,0.232,0.0133,0.155,60008.287500000006,30.0,60000.0,696.0,60704.287500000006
RYL,109754.0,2002-05-20,2002-06-22,112.35,100.0,-0.1099,2002-05-20,2.1,2.2,2.133,2002-06-22,1.45,1.65,1.584,0.5489999999999999,0.0213,0.2585,60008.287500000006,6.0,60000.0,329.4,60337.68750000001
GR,105338.0,2002-05-22,2002-06-22,33.35,30.0,-0.1004,2002-05-22,0.2,0.35,0.249,2002-06-22,2.8,3.1,3.001,-2.752,0.0083,0.1007,60008.287500000006,20.0,60000.0,-5504.0,54504.287500000006
NATR,107972.0,2002-05-20,2002-06-22,11.18,10.0,-0.1055,2002-05-20,0.05,0.3,0.133,2002-06-22,0.0,0.25,0.168,-0.035,0.0133,0.155,60008.287500000006,60.0,60000.0,-210.0,59798.287500000006
CSGS,102567.0,2002-05-20,2002-06-22,28.7,25.0,-0.1289,2002-05-20,1.0,1.1,1.033,2002-06-22,2.9,3.0,2.967,-1.9340000000000002,0.0413,0.555,60008.287500000006,24.0,60000.0,-4641.6,55366.68750000001
MMS,107303.0,2002-05-20,2002-06-22,31.66,30.0,-0.0524,2002-05-20,0.65,0.9,0.733,2002-06-22,0.0,0.25,0.168,0.565,0.0244,0.3008,60008.287500000006,20.0,60000.0,1130.0,61138.287500000006
CBT,102593.0,2002-05-20,2002-06-22,26.43,25.0,-0.0541,2002-05-20,0.5,0.65,0.55,2002-06-22,0.0,0.2,0.134,0.41600000000000004,0.022,0.2679,60008.287500000006,24.0,60000.0,998.4,61006.68750000001
TJX,110752.0,2002-05-20,2002-06-22,21.16,20.0,-0.0548,2002-05-20,0.35,0.55,0.416,2002-06-22,0.2,0.35,0.3,0.11599999999999999,0.0208,0.2518,60008.287500000006,30.0,60000.0,348.0,60356.287500000006
OHP,108577.0,2002-05-20,2002-06-22,45.98,42.5,-0.0757,2002-05-20,0.9,0.95,0.917,2002-06-22,0.0,0.05,0.034,0.883,0.0216,0.2625,60008.287500000006,14.0,59500.0,1236.2,61244.4875
CMVT,103312.0,2002-05-20,2002-06-22,12.96,10.0,-0.2284,2002-05-20,0.15,0.15,0.15,2002-06-22,0.1,0.15,0.134,0.015999999999999986,0.015,0.1764,60008.287500000006,60.0,60000.0,96.0,60104.287500000006
BZH,102064.0,2002-05-20,2002-06-22,83.3,75.0,-0.0996,2002-05-20,1.6,1.7,1.633,2002-06-22,0.0,0.1,0.067,1.566,0.0218,0.2652,60008.287500000006,8.0,60000.0,1252.8,61261.08750000001
