ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
SIE,110146.0,2006-04-27,2006-05-20,36.87,35.0,-0.0507,2006-04-27,0.3,0.5,0.366,2006-05-20,0.0,0.05,0.034,0.33199999999999996,0.0105,0.1776,64613.2,18.0,63000.0,597.6,65210.799999999996
CMI,103574.0,2006-04-24,2006-05-20,110.06,100.0,-0.0914,2006-04-24,0.6,0.75,0.649,2006-05-20,0.0,0.05,0.034,0.615,0.0065,0.0939,64613.2,6.0,60000.0,369.0,64982.2
SGTL,117800.0,2006-04-24,2006-05-20,8.75,7.5,-0.1429,2006-04-24,0.2,0.3,0.233,2006-05-20,1.8,2.0,1.934,-1.7009999999999998,0.0311,0.5281,64613.2,86.0,64500.0,-14628.6,49984.6
RCII,109575.0,2006-04-24,2006-05-20,25.29,22.5,-0.1103,2006-04-24,0.2,0.35,0.249,2006-05-20,0.0,0.05,0.034,0.215,0.0111,0.1651,64613.2,29.0,65250.0,623.5,65236.7
EXP,102847.0,2006-04-24,2006-05-20,71.19,65.0,-0.087,2006-04-24,2.45,2.8,2.566,2006-05-20,12.7,13.0,12.901,-10.335,0.0395,0.7098,64613.2,10.0,65000.0,-10335.0,54278.2
AGP,113135.0,2006-04-24,2006-05-20,21.76,20.0,-0.0809,2006-04-24,0.15,0.4,0.233,2006-05-20,0.0,0.05,0.034,0.199,0.0117,0.1748,64613.2,32.0,64000.0,636.8,65250.0
PPC,109009.0,2006-04-24,2006-05-20,23.43,20.0,-0.1464,2006-04-24,0.05,0.25,0.116,2006-05-20,0.0,0.05,0.034,0.082,0.0058,0.0834,64613.2,32.0,64000.0,262.4,64875.6
BSX,102296.0,2006-04-24,2006-05-20,22.24,20.0,-0.1007,2006-04-24,0.1,0.15,0.117,2006-05-20,0.0,0.05,0.034,0.083,0.0059,0.0849,64613.2,32.0,64000.0,265.6,64878.799999999996
PPD,109146.0,2006-04-24,2006-05-20,35.88,32.5,-0.0942,2006-04-24,0.45,0.65,0.516,2006-05-20,0.0,0.2,0.134,0.382,0.0159,0.2441,64613.2,20.0,65000.0,764.0,65377.2
MDC,107084.0,2006-04-24,2006-05-20,58.89,55.0,-0.0661,2006-04-24,0.8,0.95,0.85,2006-05-20,1.4,1.5,1.467,-0.6170000000000001,0.0155,0.2373,64613.2,12.0,66000.0,-740.4,63872.799999999996
IIIN,106168.0,2006-04-24,2006-05-20,43.84,40.0,-0.0876,2006-04-24,1.2,1.3,1.233,2006-05-20,6.8,7.3,7.135,-5.901999999999999,0.0308,0.522,64613.2,16.0,64000.0,-9443.2,55170.0
BZH,102064.0,2006-04-24,2006-05-20,63.26,55.0,-0.1306,2006-04-24,0.45,0.5,0.467,2006-05-20,4.2,4.5,4.401,-3.9339999999999997,0.0085,0.1243,64613.2,12.0,66000.0,-4720.8,59892.399999999994
TALK,110794.0,2006-04-24,2006-05-20,8.58,7.5,-0.1259,2006-04-24,0.05,0.25,0.116,2006-05-20,0.0,0.25,0.168,-0.052000000000000005,0.0155,0.2373,64613.2,86.0,64500.0,-447.2,64166.0
PLAY,122384.0,2006-04-24,2006-05-20,12.59,10.0,-0.2057,2006-04-24,0.1,0.2,0.133,2006-05-20,0.0,0.05,0.034,0.099,0.0133,0.2007,64613.2,65.0,65000.0,643.5,65256.7
SAFM,109900.0,2006-04-24,2006-05-20,24.02,22.5,-0.0633,2006-04-24,0.4,0.45,0.417,2006-05-20,0.0,0.05,0.034,0.383,0.0185,0.2889,64613.2,29.0,65250.0,1110.7,65723.9
DHI,103651.0,2006-04-24,2006-05-20,31.89,30.0,-0.0593,2006-04-24,0.7,0.8,0.733,2006-05-20,2.8,2.95,2.901,-2.1679999999999997,0.0244,0.3963,64613.2,22.0,66000.0,-4769.6,59843.6
LPX,107044.0,2006-04-24,2006-05-20,26.69,25.0,-0.0633,2006-04-24,0.3,0.4,0.333,2006-05-20,0.2,0.25,0.234,0.099,0.0133,0.2007,64613.2,26.0,65000.0,257.4,64870.6
TLB,110790.0,2006-04-24,2006-05-20,23.57,22.5,-0.0454,2006-04-24,0.25,0.45,0.316,2006-05-20,0.0,0.05,0.034,0.28200000000000003,0.014,0.2123,64613.2,29.0,65250.0,817.8,65431.0
MVL,107254.0,2006-04-24,2006-05-20,19.87,17.5,-0.1193,2006-04-24,0.05,0.15,0.083,2006-05-20,0.0,0.05,0.034,0.049,0.0047,0.0671,64613.2,37.0,64750.0,181.3,64794.5
CNXS,102556.0,2006-04-24,2006-05-20,21.21,20.0,-0.057,2006-04-24,0.4,0.6,0.466,2006-05-20,0.0,0.05,0.034,0.43200000000000005,0.0233,0.3756,64613.2,32.0,64000.0,1382.4,65995.59999999999
VPHM,111756.0,2006-04-24,2006-05-20,11.43,10.0,-0.1251,2006-04-24,0.2,0.3,0.233,2006-05-20,0.6,0.75,0.701,-0.46799999999999997,0.0233,0.3756,64613.2,65.0,65000.0,-3042.0,61571.2
QLGC,109331.0,2006-04-24,2006-05-20,19.95,17.5,-0.1228,2006-04-24,0.1,0.15,0.117,2006-05-20,0.0,0.05,0.034,0.083,0.0067,0.0969,64613.2,37.0,64750.0,307.1,64920.299999999996
LXK,106917.0,2006-04-25,2006-05-20,48.6,45.0,-0.0741,2006-04-25,0.45,0.55,0.483,2006-05-20,0.0,0.05,0.034,0.44899999999999995,0.0107,0.1656,64613.2,14.0,63000.0,628.6,65241.799999999996
CECO,102736.0,2006-04-25,2006-05-20,37.03,35.0,-0.0548,2006-04-25,1.0,1.1,1.033,2006-05-20,3.9,4.2,4.101,-3.068,0.0295,0.5199,64613.2,18.0,63000.0,-5522.4,59090.799999999996
