ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
CROX,125567.0,2008-05-19,2008-06-21,11.11,10.0,-0.0999,2008-05-19,0.4,0.5,0.433,2008-06-21,0.8,0.95,0.9,-0.467,0.0433,0.5879,50932.49,51.0,51000.0,-2381.7,48550.79
HNI,105782.0,2008-05-19,2008-06-21,24.12,22.5,-0.0672,2008-05-19,0.4,0.75,0.516,2008-06-21,2.25,2.7,2.552,-2.036,0.0229,0.2802,50932.49,23.0,51750.0,-4682.8,46249.689999999995
LCAV,106760.0,2008-05-19,2008-06-21,8.18,7.5,-0.0831,2008-05-19,0.3,0.4,0.333,2008-06-21,0.45,0.6,0.55,-0.21700000000000003,0.0444,0.6063,50932.49,68.0,51000.0,-1475.6,49456.89
AEO,101369.0,2008-05-19,2008-06-21,17.7,15.0,-0.1525,2008-05-19,0.15,0.25,0.183,2008-06-21,0.0,0.05,0.034,0.149,0.0122,0.1414,50932.49,34.0,51000.0,506.6,51439.09
JOSB,106573.0,2008-05-19,2008-06-21,26.63,25.0,-0.0612,2008-05-19,2.05,2.2,2.099,2008-06-21,0.0,0.1,0.067,2.032,0.084,1.4107,50932.49,20.0,50000.0,4064.0,54996.49
HUM,105833.0,2008-05-19,2008-06-21,44.58,40.0,-0.1027,2008-05-19,0.35,0.45,0.383,2008-06-21,0.0,0.05,0.034,0.349,0.0096,0.1099,50932.49,13.0,52000.0,453.7,51386.189999999995
BID,110315.0,2008-05-19,2008-06-21,28.4,25.0,-0.1197,2008-05-19,0.5,0.6,0.533,2008-06-21,0.0,0.05,0.034,0.499,0.0213,0.2585,50932.49,20.0,50000.0,998.0,51930.49
HSII,105667.0,2008-05-22,2008-06-21,27.46,25.0,-0.0896,2008-05-22,0.35,0.65,0.449,2008-06-21,0.0,0.25,0.168,0.281,0.018,0.2387,50932.49,20.0,50000.0,562.0,51494.49
KFY,106736.0,2008-05-19,2008-06-21,18.06,15.0,-0.1694,2008-05-19,0.1,0.25,0.15,2008-06-21,0.0,0.05,0.034,0.11599999999999999,0.01,0.1147,50932.49,34.0,51000.0,394.4,51326.89
CRDN,102888.0,2008-05-22,2008-06-21,40.81,35.0,-0.1424,2008-05-22,0.3,0.4,0.333,2008-06-21,0.0,0.1,0.067,0.266,0.0095,0.1201,50932.49,15.0,52500.0,399.0,51331.49
