ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
TEK,110860.0,2001-09-24,2001-10-20,17.99,15.0,-0.1662,2001-09-24,0.15,0.35,0.216,2001-10-20,0.0,0.25,0.168,0.04799999999999999,0.0144,0.2189,56093.04600000001,37.0,55500.0,177.6,56270.64600000001
AVX,100960.0,2001-09-24,2001-10-20,16.7,15.0,-0.1018,2001-09-24,1.0,0.95,0.984,2001-10-20,0.0,0.25,0.168,0.816,0.0656,1.4103,56093.04600000001,37.0,55500.0,3019.2,59112.24600000001
TLGD,111072.0,2001-09-24,2001-10-20,20.38,17.5,-0.1413,2001-09-24,0.55,0.8,0.633,2001-10-20,0.0,0.25,0.168,0.46499999999999997,0.0362,0.6362,56093.04600000001,32.0,56000.0,1488.0,57581.04600000001
KEI,106636.0,2001-09-24,2001-10-20,13.38,12.5,-0.0658,2001-09-24,0.85,1.1,0.933,2001-10-20,0.0,0.05,0.034,0.899,0.0746,1.708,56093.04600000001,45.0,56250.0,4045.5,60138.54600000001
WLP,111951.0,2001-09-24,2001-10-20,99.88,90.0,-0.0989,2001-09-24,0.95,1.15,1.016,2001-10-20,0.0,0.2,0.134,0.882,0.0113,0.1683,56093.04600000001,6.0,54000.0,529.2,56622.24600000001
CLZR,102671.0,2001-09-24,2001-10-20,5.1,5.0,-0.0196,2001-09-24,0.2,0.75,0.382,2001-10-20,1.05,1.3,1.218,-0.836,0.0764,1.7715,56093.04600000001,112.0,56000.0,-9363.2,46729.846000000005
DY,103995.0,2001-09-24,2001-10-20,11.9,10.0,-0.1597,2001-09-24,0.05,0.3,0.133,2001-10-20,0.0,0.25,0.168,-0.035,0.0133,0.2007,56093.04600000001,56.0,56000.0,-196.0,55897.04600000001
SNDK,109901.0,2001-09-24,2001-10-20,11.2,10.0,-0.1071,2001-09-24,0.55,0.7,0.6,2001-10-20,0.0,0.1,0.067,0.5329999999999999,0.06,1.2407,56093.04600000001,56.0,56000.0,2984.8,59077.84600000001
TLAB,110914.0,2001-09-24,2001-10-20,10.3,7.5,-0.2718,2001-09-24,0.05,0.25,0.116,2001-10-20,0.0,0.1,0.067,0.049,0.0155,0.2373,56093.04600000001,75.0,56250.0,367.5,56460.54600000001
GTW,105138.0,2001-09-24,2001-10-20,6.21,5.0,-0.1948,2001-09-24,0.05,0.25,0.116,2001-10-20,0.0,0.05,0.034,0.082,0.0232,0.3738,56093.04600000001,112.0,56000.0,918.4,57011.44600000001
MIPS,107622.0,2001-09-24,2001-10-20,6.98,5.0,-0.2837,2001-09-24,0.05,0.3,0.133,2001-10-20,0.0,0.25,0.168,-0.035,0.0266,0.4383,56093.04600000001,112.0,56000.0,-392.0,55701.04600000001
PIR,109006.0,2001-09-24,2001-10-20,8.52,7.5,-0.1197,2001-09-24,0.05,0.3,0.133,2001-10-20,0.0,0.05,0.034,0.099,0.0177,0.275,56093.04600000001,75.0,56250.0,742.5,56835.54600000001
SFA,109970.0,2001-09-24,2001-10-20,17.34,15.0,-0.1349,2001-09-24,0.7,0.9,0.766,2001-10-20,0.0,0.05,0.034,0.732,0.0511,0.9938,56093.04600000001,37.0,55500.0,2708.4,58801.44600000001
TER,110952.0,2001-09-27,2001-10-20,19.29,17.5,-0.0928,2001-09-27,0.9,1.15,0.983,2001-10-20,0.0,0.25,0.168,0.815,0.0562,1.3533,56093.04600000001,32.0,56000.0,2608.0,58701.04600000001
INET,114654.0,2001-09-26,2001-10-20,9.94,7.5,-0.2455,2001-09-26,0.1,0.2,0.133,2001-10-20,0.0,0.1,0.067,0.066,0.0177,0.3011,56093.04600000001,75.0,56250.0,495.0,56588.04600000001
KCP,103154.0,2001-09-24,2001-10-20,13.75,12.5,-0.0909,2001-09-24,0.25,0.5,0.333,2001-10-20,0.0,0.25,0.168,0.165,0.0266,0.4383,56093.04600000001,45.0,56250.0,742.5,56835.54600000001
