ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
USG,111318.0,1999-12-23,2000-01-22,47.22,42.5,-0.1,1999-12-23,0.25,0.4375,0.312,2000-01-22,0.1875,0.375,0.313,-0.0010000000000000009,0.0073,0.0912,38318.8,9.0,38250.0,-0.9,38317.9
FOSL,104964.0,1999-12-23,2000-01-22,20.69,17.5,-0.1542,1999-12-23,0.3125,0.5625,0.395,2000-01-22,0.0,0.25,0.168,0.227,0.0226,0.3076,38318.8,22.0,38500.0,499.4,38818.200000000004
WLP,111951.0,1999-12-27,2000-01-22,65.66,60.0,-0.0862,1999-12-27,0.8125,0.9375,0.854,2000-01-22,0.6875,0.8125,0.771,0.08299999999999996,0.0142,0.2156,38318.8,6.0,36000.0,49.8,38368.600000000006
UST,111298.0,1999-12-28,2000-01-22,24.34,22.5,-0.0756,1999-12-28,0.25,0.5,0.333,2000-01-22,0.0625,0.3125,0.23,0.10300000000000001,0.0148,0.2356,38318.8,17.0,38250.0,175.1,38493.9
SWM,109966.0,1999-12-23,2000-02-19,13.44,12.5,-0.0699,1999-12-23,0.375,0.625,0.458,2000-02-19,0.4375,0.6875,0.605,-0.14699999999999996,0.0366,0.25,38318.8,31.0,38750.0,-455.7,37863.100000000006
CMED,103180.0,1999-12-23,2000-01-22,8.23,7.5,-0.0887,1999-12-23,0.625,0.6875,0.646,2000-01-22,0.375,0.5625,0.501,0.14500000000000002,0.0861,1.6942,38318.8,51.0,38250.0,739.5,39058.3
TTII,7872.0,1999-12-23,2000-01-22,17.97,15.0,-0.1653,1999-12-23,0.125,0.3125,0.187,2000-01-22,0.0625,0.25,0.188,-0.0010000000000000009,0.0125,0.1608,38318.8,26.0,39000.0,-2.6,38316.200000000004
BKE,102395.0,1999-12-23,2000-01-22,14.13,12.5,-0.1154,1999-12-23,0.3125,0.375,0.333,2000-01-22,0.125,0.25,0.209,0.12400000000000003,0.0266,0.3703,38318.8,31.0,38750.0,384.4,38703.200000000004
NCI,107979.0,1999-12-23,2000-01-22,9.63,7.5,-0.2212,1999-12-23,0.3125,0.375,0.333,2000-01-22,0.0625,0.25,0.188,0.14500000000000002,0.0444,0.6842,38318.8,51.0,38250.0,739.5,39058.3
DAL,103757.0,1999-12-23,2000-01-22,48.75,45.0,-0.0769,1999-12-23,0.6875,0.75,0.708,2000-01-22,0.375,0.5,0.459,0.24899999999999994,0.0157,0.2056,38318.8,9.0,40500.0,224.1,38542.9
KIDD,104856.0,1999-12-23,2000-01-22,8.19,7.5,-0.0842,1999-12-23,0.125,0.375,0.208,2000-01-22,0.0,0.25,0.168,0.03999999999999998,0.0277,0.388,38318.8,51.0,38250.0,204.0,38522.8
PIR,109006.0,1999-12-23,2000-01-22,6.0,5.0,-0.1667,1999-12-23,0.0625,0.125,0.083,2000-01-22,0.0,0.125,0.084,-0.0010000000000000009,0.0166,0.2184,38318.8,77.0,38500.0,-7.7,38311.100000000006
CNW,103531.0,1999-12-23,2000-01-22,11.34,10.0,-0.1182,1999-12-23,0.0625,0.25,0.124,2000-01-22,0.0,0.1875,0.126,-0.0020000000000000018,0.0124,0.1594,38318.8,38.0,38000.0,-7.6,38311.200000000004
GR,105338.0,1999-12-27,2000-01-22,25.38,22.5,-0.1135,1999-12-27,0.125,0.3125,0.187,2000-01-22,0.0,0.25,0.168,0.01899999999999999,0.0083,0.1213,38318.8,17.0,38250.0,32.3,38351.100000000006
ABF,101166.0,1999-12-23,2000-01-22,21.25,20.0,-0.0588,1999-12-23,0.625,0.875,0.708,2000-01-22,0.3125,0.5625,0.48,0.22799999999999998,0.0354,0.5181,38318.8,19.0,38000.0,433.2,38752.0
ABS,101199.0,1999-12-23,2000-01-22,32.03,30.0,-0.0634,1999-12-23,0.5,0.75,0.583,2000-01-22,0.5625,0.6875,0.646,-0.06300000000000006,0.0194,0.2593,38318.8,13.0,39000.0,-81.9,38236.9
CDD,5637.0,1999-12-23,2000-01-22,31.47,25.0,-0.2056,1999-12-23,0.0625,0.3125,0.145,2000-01-22,0.0,0.25,0.168,-0.02300000000000002,0.0058,0.0719,38318.8,15.0,37500.0,-34.5,38284.3
SDW,5858.0,1999-12-23,2000-01-22,48.41,45.0,-0.0704,1999-12-23,0.5625,0.8125,0.645,2000-01-22,0.5625,0.625,0.604,0.041000000000000036,0.0143,0.1858,38318.8,9.0,40500.0,36.9,38355.700000000004
ALK,101189.0,1999-12-29,2000-01-22,35.16,30.0,-0.1468,1999-12-29,0.1875,0.3125,0.229,2000-01-22,0.1875,0.3125,0.271,-0.04200000000000001,0.0076,0.1203,38318.8,13.0,39000.0,-54.6,38264.200000000004
MAIR,107462.0,1999-12-23,2000-01-22,11.5,10.0,-0.1304,1999-12-23,0.0625,0.3125,0.145,2000-01-22,0.0,0.25,0.168,-0.02300000000000002,0.0145,0.1886,38318.8,38.0,38000.0,-87.4,38231.4
GDYS,105341.0,1999-12-23,2000-01-22,5.72,5.0,-0.1259,1999-12-23,0.0625,0.3125,0.145,2000-01-22,0.125,0.375,0.293,-0.148,0.029,0.4092,38318.8,77.0,38500.0,-1139.6,37179.200000000004
MO,108965.0,1999-12-27,2000-01-22,22.63,20.0,-0.1162,1999-12-27,0.5,0.5,0.5,2000-01-22,0.25,0.3125,0.292,0.20800000000000002,0.025,0.4076,38318.8,19.0,38000.0,395.2,38714.0
NAUT,107973.0,1999-12-23,2000-01-22,11.34,10.0,-0.1182,1999-12-23,0.25,0.4375,0.312,2000-01-22,0.375,0.5625,0.501,-0.189,0.0312,0.4458,38318.8,38.0,38000.0,-718.2,37600.600000000006
SDRC,110577.0,1999-12-23,2000-01-22,11.69,10.0,-0.1446,1999-12-23,0.1875,0.3125,0.229,2000-01-22,0.0,0.125,0.084,0.14500000000000002,0.0229,0.3122,38318.8,38.0,38000.0,551.0,38869.8
PMRY,109098.0,1999-12-23,2000-01-22,11.06,10.0,-0.0958,1999-12-23,0.0625,0.3125,0.145,2000-01-22,0.0,0.25,0.168,-0.02300000000000002,0.0145,0.1886,38318.8,38.0,38000.0,-87.4,38231.4
TBL,111048.0,1999-12-23,2000-01-22,50.31,45.0,-0.1055,1999-12-23,0.5625,0.6875,0.604,2000-01-22,0.25,0.3125,0.292,0.312,0.0134,0.1732,38318.8,9.0,40500.0,280.8,38599.600000000006
ROST,109706.0,1999-12-23,2000-01-22,17.38,15.0,-0.1369,1999-12-23,0.0625,0.3125,0.145,2000-01-22,0.0,0.25,0.168,-0.02300000000000002,0.0097,0.1228,38318.8,26.0,39000.0,-59.8,38259.0
SYX,110717.0,1999-12-23,2000-01-22,8.56,7.5,-0.1238,1999-12-23,0.0625,0.25,0.124,2000-01-22,0.0625,0.25,0.188,-0.064,0.0165,0.217,38318.8,51.0,38250.0,-326.4,37992.4
LAF,106797.0,1999-12-23,2000-01-22,26.66,25.0,-0.0623,1999-12-23,0.375,0.625,0.458,2000-01-22,0.125,0.375,0.293,0.16500000000000004,0.0183,0.2431,38318.8,15.0,37500.0,247.5,38566.3
