ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
RYL,109754.0,2003-12-22,2004-01-17,90.53,80.0,-0.1163,2003-12-22,0.35,0.5,0.399,2004-01-17,0.3,0.4,0.367,0.03200000000000003,0.005,0.0715,52355.09,7.0,56000.0,22.4,52377.49
WDC,111987.0,2003-12-22,2004-01-17,10.59,10.0,-0.0557,2003-12-22,0.35,0.4,0.366,2004-01-17,0.05,0.1,0.084,0.282,0.0366,0.645,52355.09,52.0,52000.0,1466.4,53821.49
LSTR,106826.0,2003-12-22,2004-01-17,38.13,35.0,-0.0821,2003-12-22,0.05,0.45,0.182,2004-01-17,0.05,0.4,0.285,-0.10299999999999998,0.0052,0.0745,52355.09,15.0,52500.0,-154.5,52200.59
DVA,103715.0,2003-12-22,2004-01-17,37.38,35.0,-0.0637,2003-12-22,0.15,0.35,0.216,2004-01-17,0.0,0.15,0.101,0.11499999999999999,0.0062,0.0893,52355.09,15.0,52500.0,172.5,52527.59
BJ,101888.0,2003-12-22,2004-01-17,22.84,20.0,-0.1243,2003-12-22,0.1,0.2,0.133,2004-01-17,0.0,0.15,0.101,0.032,0.0067,0.0969,52355.09,26.0,52000.0,83.2,52438.28999999999
FDP,112285.0,2003-12-22,2004-01-17,23.52,22.5,-0.0434,2003-12-22,0.3,0.45,0.35,2004-01-17,0.1,0.25,0.201,0.14899999999999997,0.0156,0.239,52355.09,23.0,51750.0,342.7,52697.78999999999
AXL,101341.0,2003-12-22,2004-01-17,39.6,35.0,-0.1162,2003-12-22,0.15,0.3,0.2,2004-01-17,0.15,0.25,0.217,-0.016999999999999987,0.0057,0.0819,52355.09,15.0,52500.0,-25.5,52329.59
FHCC,104807.0,2003-12-22,2004-01-17,19.27,17.5,-0.0919,2003-12-22,0.05,0.2,0.1,2004-01-17,0.0,0.15,0.101,-0.0010000000000000009,0.0057,0.0819,52355.09,30.0,52500.0,-3.0,52352.09
BIO,102148.0,2003-12-22,2004-01-17,49.5,45.0,-0.0909,2003-12-22,0.15,0.5,0.266,2004-01-17,0.0,0.35,0.234,0.032,0.0059,0.0849,52355.09,12.0,54000.0,38.4,52393.49
NLS,103885.0,2003-12-26,2004-01-17,13.77,12.5,-0.0922,2003-12-26,0.1,0.15,0.117,2004-01-17,0.0,0.15,0.101,0.016,0.0094,0.1654,52355.09,42.0,52500.0,67.2,52422.28999999999
PPD,109146.0,2003-12-22,2004-01-17,25.63,22.5,-0.1221,2003-12-22,0.1,0.3,0.166,2004-01-17,0.0,0.2,0.134,0.032,0.0074,0.1075,52355.09,23.0,51750.0,73.6,52428.689999999995
MDC,107084.0,2003-12-22,2004-01-17,65.68,60.0,-0.0865,2003-12-22,0.5,0.65,0.55,2004-01-17,0.55,0.6,0.584,-0.03399999999999992,0.0092,0.1352,52355.09,9.0,54000.0,-30.6,52324.49
INVN,106384.0,2003-12-22,2004-01-17,32.9,30.0,-0.0881,2003-12-22,0.2,0.3,0.233,2004-01-17,0.15,0.25,0.217,0.016000000000000014,0.0078,0.1136,52355.09,17.0,51000.0,27.2,52382.28999999999
PIR,109006.0,2003-12-22,2004-01-17,21.3,20.0,-0.061,2003-12-22,0.2,0.4,0.266,2004-01-17,0.0,0.25,0.168,0.098,0.0133,0.2007,52355.09,26.0,52000.0,254.8,52609.89
OHP,108577.0,2003-12-22,2004-01-17,43.86,40.0,-0.088,2003-12-22,0.15,0.25,0.183,2004-01-17,0.05,0.15,0.117,0.06599999999999999,0.0046,0.0656,52355.09,13.0,52000.0,85.8,52440.89
FCN,104576.0,2003-12-22,2004-01-17,22.95,20.0,-0.1285,2003-12-22,0.1,0.2,0.133,2004-01-17,0.0,0.2,0.134,-0.0010000000000000009,0.0067,0.0969,52355.09,26.0,52000.0,-2.6,52352.49
UOPX,101591.0,2003-12-22,2004-01-17,69.21,60.0,-0.1331,2003-12-22,0.35,0.45,0.383,2004-01-17,0.05,0.25,0.184,0.199,0.0064,0.0924,52355.09,9.0,54000.0,179.1,52534.189999999995
SHOO,107149.0,2003-12-22,2004-01-17,21.29,20.0,-0.0606,2003-12-22,0.25,0.5,0.333,2004-01-17,0.25,0.5,0.418,-0.08499999999999996,0.0167,0.2577,52355.09,26.0,52000.0,-221.0,52134.09
TSCO,111122.0,2003-12-22,2004-01-17,39.16,35.0,-0.1062,2003-12-22,0.4,0.55,0.45,2004-01-17,0.15,0.35,0.284,0.16600000000000004,0.0129,0.1942,52355.09,15.0,52500.0,249.0,52604.09
ANF,100974.0,2003-12-23,2004-01-17,24.17,22.5,-0.0691,2003-12-23,0.3,0.45,0.35,2004-01-17,0.1,0.25,0.201,0.14899999999999997,0.0156,0.2497,52355.09,23.0,51750.0,342.7,52697.78999999999
PHM,109297.0,2003-12-22,2004-01-17,92.22,85.0,-0.0783,2003-12-22,0.65,0.8,0.7,2004-01-17,0.3,0.4,0.367,0.33299999999999996,0.0082,0.1197,52355.09,6.0,51000.0,199.8,52554.89
CBK,103009.0,2003-12-22,2004-01-17,21.88,20.0,-0.0859,2003-12-22,0.45,0.6,0.5,2004-01-17,0.95,1.2,1.118,-0.6180000000000001,0.025,0.4076,52355.09,26.0,52000.0,-1606.8,50748.28999999999
MO,108965.0,2003-12-22,2004-01-17,54.45,50.0,-0.0817,2003-12-22,0.2,0.25,0.217,2004-01-17,0.1,0.2,0.167,0.04999999999999999,0.0043,0.0612,52355.09,10.0,50000.0,50.0,52405.09
PLMD,109091.0,2003-12-22,2004-01-17,26.11,22.5,-0.1383,2003-12-22,0.25,0.3,0.267,2004-01-17,0.05,0.25,0.184,0.08300000000000002,0.0119,0.178,52355.09,23.0,51750.0,190.9,52545.99
ROST,109706.0,2003-12-22,2004-01-17,26.4,23.75,-0.1004,2003-12-22,0.05,0.2,0.1,2004-01-17,0.0,0.15,0.101,-0.0010000000000000009,0.0042,0.0597,52355.09,22.0,52250.0,-2.2,52352.89
