ticker,secid,trade_date,expiry,current,strike,delta,c_date,c_bid,c_ask,c_mid,f_date,f_bid,f_ask,f_mid,gross_profit,s_yield,a_yield,target_notional,contracts,actual_notional,total_profit,ending_total
ELNK,104107.0,2007-05-21,2007-06-16,8.1,7.5,-0.0741,2007-05-21,0.05,0.15,0.083,2007-06-16,0.0,0.05,0.034,0.049,0.0111,0.1651,81036.55849999996,108.0,81000.0,529.2,81565.75849999995
OVTI,108441.0,2007-05-24,2007-06-16,14.89,12.5,-0.1605,2007-05-24,0.2,0.25,0.217,2007-06-16,0.0,0.05,0.034,0.183,0.0174,0.31,81036.55849999996,65.0,81250.0,1189.5,82226.05849999996
TOL,111071.0,2007-05-25,2007-06-16,30.14,27.5,-0.0876,2007-05-25,0.15,0.2,0.167,2007-06-16,0.25,0.35,0.317,-0.15,0.0061,0.1046,81036.55849999996,29.0,79750.0,-435.0,80601.55849999996
CMI,103574.0,2007-05-21,2007-06-16,88.25,80.0,-0.0935,2007-05-21,0.45,0.55,0.483,2007-06-16,0.0,0.05,0.034,0.44899999999999995,0.006,0.0864,81036.55849999996,10.0,80000.0,449.0,81485.55849999996
KBH,106629.0,2007-05-21,2007-06-16,45.12,40.0,-0.1135,2007-05-21,0.2,0.25,0.217,2007-06-16,0.0,0.05,0.034,0.183,0.0054,0.0774,81036.55849999996,20.0,80000.0,366.0,81402.55849999996
MDC,107084.0,2007-05-21,2007-06-16,51.97,45.0,-0.1341,2007-05-21,0.15,0.2,0.167,2007-06-16,0.0,0.05,0.034,0.133,0.0037,0.0525,81036.55849999996,18.0,81000.0,239.4,81275.95849999995
RYL,109754.0,2007-05-21,2007-06-16,45.25,40.0,-0.116,2007-05-21,0.15,0.2,0.167,2007-06-16,0.0,0.05,0.034,0.133,0.0042,0.0597,81036.55849999996,20.0,80000.0,266.0,81302.55849999996
WDC,111987.0,2007-05-21,2007-06-16,17.78,15.0,-0.1564,2007-05-21,0.05,0.1,0.067,2007-06-16,0.0,0.05,0.034,0.033,0.0045,0.0641,81036.55849999996,54.0,81000.0,178.2,81214.75849999995
CRDN,102888.0,2007-05-21,2007-06-16,66.37,60.0,-0.096,2007-05-21,0.35,0.45,0.383,2007-06-16,0.0,0.05,0.034,0.349,0.0064,0.0924,81036.55849999996,14.0,84000.0,488.6,81525.15849999996
KOMG,115938.0,2007-05-29,2007-06-16,22.92,20.0,-0.1274,2007-05-29,0.05,0.1,0.067,2007-06-16,0.0,0.05,0.034,0.033,0.0034,0.0702,81036.55849999996,41.0,82000.0,135.3,81171.85849999996
GRA,105351.0,2007-05-25,2007-06-16,26.02,22.5,-0.1353,2007-05-25,0.3,0.4,0.333,2007-06-16,0.0,0.05,0.034,0.29900000000000004,0.0148,0.2718,81036.55849999996,36.0,81000.0,1076.4,82112.95849999995
LXK,106917.0,2007-05-21,2007-06-16,53.11,50.0,-0.0586,2007-05-21,0.9,1.0,0.933,2007-06-16,0.0,0.05,0.034,0.899,0.0187,0.2924,81036.55849999996,16.0,80000.0,1438.4,82474.95849999995
AEO,101369.0,2007-05-21,2007-06-16,29.7,25.0,-0.1582,2007-05-21,0.1,0.15,0.117,2007-06-16,0.0,0.05,0.034,0.083,0.0047,0.0671,81036.55849999996,32.0,80000.0,265.6,81302.15849999996
